AxIS Spike File,C:\Users\Emily Gordon\ONEDRI~1\DPHILO~1\DBROTA~1\MEAPRO~1\MEAPAP~1\MEA_PA~1\MADDY_~1\AGONIS~1\WTHIPP~4.SPK
File Type,24-well

Analysis Start,0.000000
Analysis End,120.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,CAP [100 nM],CAP [100 nM],AITC [1 µM],AITC [1 µM],KCl [1 mM],KCl [1 mM],CAP [1 µM],CAP [1 µM],AITC [10 µM],AITC [10 µM],KCl [10 mM],KCl [10 mM],CAP [10 µM],CAP [10 µM],AITC [100 µM],AITC [100 µM],KCl [50 mM],KCl [50 mM],CTRL,DMSO [0.01 %],CTRL,DMSO [0.01 %],CTRL,DMSO [0.01 %]
    Full Width at Half Height of Normalized Cross-Correlation,8.000000,13.000000,14.000000,12.000000,20.000000,10.000000,5.000000, ,15.000000,8.000000,6.000000,98.000000,12.000000,7.000000,7.000000,13.000000, , ,6.000000, ,8.000000,2.000000,29.000000,51.000000
    Full Width at Half Height of Cross-Correlation,26.000000,65.000000,112.000000,34.000000,60.000000,49.000000,15.000000, ,72.000000,20.000000,6.000000,727.000000,43.000000,16.000000,35.000000,88.000000, , ,56.000000, ,24.000000,31.000000,61.000000,51.000000
    Synchrony Index,0.625312,0.708264,0.828868,0.465372,0.336575,0.582732,0.776766,0.000000,0.824339,0.491891,0.002001,0.040768,0.517930,0.480077,0.101576,0.479647,0.000000,0.000000,0.352226,0.000000,0.304634,0.402283,0.465752,0.209925
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,21.000000,11.000000,12.000000,32.000000, ,21.000000,33.000000, ,34.000000,43.000000, , ,11.000000, , ,11.000000, , ,24.000000, ,32.000000,14.000000, , 
    Percent Bursts with Start Electrode,75.000000,50.000000,50.000000,50.000000, ,37.500000,100.000000, ,37.500000,50.000000, , ,42.857143, , ,100.000000, , ,62.500000, ,100.000000,50.000000, , 
    Burst Peak (Max Spikes per sec),3000.000000,3375.000000,5214.285714,1250.000000, ,2250.000000,2000.000000, ,3750.000000,2900.000000, , ,2142.857143, , ,1500.000000, , ,2187.500000, ,4000.000000,2000.000000, , 
    Time to Burst Peak (ms),78.500000,15.500000,58.500000,22.500000, ,13.500000,125.500000, ,54.500000,8.500000, , ,15.500000, , ,70.500000, , ,2.500000, ,21.500000,134.500000, , 
Viability Metrics
    Resistance - Avg (kOhms),20.332733,27.220720,24.324100,11.415485,11.740020,17.593290,16.799593,14.576387,31.704239,24.302936,15.546971,24.612484,21.133222,19.466292,15.890156,17.493339,15.832118,12.527634,18.525418,6.190433,19.394353,17.432113,14.362601,12.076540
    Resistance - Std (kOhms),9.409111,10.460139,8.787394,3.721478,4.619130,10.444268,9.185245,6.783320,11.003414,9.435726,6.679685,12.842930,9.363106,11.168676,6.733003,6.712627,9.688474,6.500893,9.823031,0.160048,8.971572,8.533072,7.896174,5.047556
    Number of Covered Electrodes,8.000000,11.000000,11.000000,1.000000,2.000000,5.000000,4.000000,3.000000,13.000000,12.000000,4.000000,7.000000,6.000000,5.000000,4.000000,4.000000,3.000000,2.000000,8.000000,0.000000,5.000000,5.000000,3.000000,1.000000
