AxIS Spike File,C:\Users\Emily Gordon\OneDrive - Nexus365\DPhil OXION\DB Rotation\MEA Project\MEA Paper\MEA_paper_hippocampal_data_analysis\Maddy_WT Hippocampal Culture\Agonists challenge_25_04_23\WT hippocampal culture_22DIV_Agonists Challenge_1h after_25-04-2023(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,120.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,CAP [100 nM],CAP [100 nM],AITC [1 µM],AITC [1 µM],KCl [1 mM],KCl [1 mM],CAP [1 µM],CAP [1 µM],AITC [10 µM],AITC [10 µM],KCl [10 mM],KCl [10 mM],CAP [10 µM],CAP [10 µM],AITC [100 µM],AITC [100 µM],KCl [50 mM],KCl [50 mM],CTRL,DMSO [0.01 %],CTRL,DMSO [0.01 %],CTRL,DMSO [0.01 %]
    Area Under Normalized Cross-Correlation,0.431380,0.500876,0.603203,0.147117,0.132840,0.369176,0.115234,0.020360,0.682849,0.421820,-0.000284,0.048748,0.138063,0.099398,0.002488,0.112167,0.000000,0.000000,0.119922,0.000000,0.176610,0.077218,0.060680,0.000000
    Area Under Cross-Correlation,2.206806,1.897778,24.827639,0.119444,0.138681,3.445694,0.207361,0.010694,4.977569,2.840278,-0.000000,0.572847,0.545625,0.058750,0.004931,0.186181,0.000000,0.000000,0.897431,0.000000,0.354722,0.178125,0.061806,0.000000
    Full Width at Half Height of Normalized Cross-Correlation,11.000000,10.000000,14.000000,9.000000,7.000000,11.000000,8.000000,4.000000,18.000000,8.000000,8.000000,9.000000,13.000000,7.000000,8.000000,17.000000, , ,5.000000, ,8.000000,16.000000,24.000000, 
    Full Width at Half Height of Cross-Correlation,56.000000,20.000000,118.000000,23.000000,26.000000,74.000000,18.000000,6.000000,60.000000,38.000000,1.000000,26.000000,88.000000,16.000000,27.000000,78.000000, , ,13.000000, ,12.000000,93.000000,66.000000, 
    Synchrony Index,0.824950,0.764284,0.834095,0.346340,0.332305,0.607534,0.351627,0.265409,0.805969,0.673584,0.002162,0.098810,0.305264,0.441717,0.147793,0.322017,0.000000,0.000000,0.235352,0.000000,0.301937,0.343151,0.390518,0.000000
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,21.000000,11.000000,11.000000,41.000000, ,21.000000,33.000000, ,14.000000,34.000000, ,14.000000,43.000000, , ,11.000000, , ,24.000000, ,33.000000,14.000000, , 
    Percent Bursts with Start Electrode,50.000000,100.000000,35.714286,75.000000, ,42.857143,100.000000, ,28.571429,38.461538, ,53.846154,100.000000, , ,100.000000, , ,22.222222, ,66.666667,50.000000, , 
    Burst Peak (Max Spikes per sec),4000.000000,8000.000000,5214.285714,1250.000000, ,3142.857143,3000.000000, ,2857.142857,2384.615385, ,384.615385,1250.000000, , ,1200.000000, , ,1222.222222, ,2000.000000,2000.000000, , 
    Time to Burst Peak (ms),84.500000,16.500000,40.500000,165.500000, ,67.500000,6.500000, ,102.500000,16.500000, ,6.500000,72.500000, , ,99.500000, , ,3.500000, ,5.500000,106.500000, , 
Viability Metrics
    Resistance - Avg (kOhms),19.954581,26.915386,24.531775,11.371019,11.742421,17.946723,16.521275,15.367748,31.838994,24.389852,15.297359,25.965490,21.589069,21.078245,15.489925,18.485394,17.306844,12.795206,19.200095,6.248648,19.992285,16.713732,15.580697,12.333934
    Resistance - Std (kOhms),9.543821,10.508656,9.016910,3.186596,4.348731,10.657626,8.946908,8.249008,10.674024,9.750109,6.087097,12.657395,8.847042,13.016019,6.438284,7.757768,12.764141,9.735287,10.034103,0.172633,8.157730,8.836144,9.642728,5.635184
    Number of Covered Electrodes,6.000000,11.000000,11.000000,1.000000,2.000000,6.000000,4.000000,4.000000,13.000000,11.000000,4.000000,8.000000,7.000000,5.000000,4.000000,5.000000,4.000000,2.000000,8.000000,0.000000,6.000000,3.000000,3.000000,1.000000
    Weighted Mean Resistance (kOhms),28.954761,30.854755,28.402953,22.157094,20.730350,28.798499,27.720892,24.818072,34.724622,28.495708,23.545041,36.065420,28.770124,34.397580,24.158611,28.566781,34.271249,33.933575,27.209956, ,27.714363,31.849171,31.613657,31.148555

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,55.000000,36.000000,152.000000,11.000000,212.000000,36.000000,187.000000,0.000000,79.000000,0.000000,56.000000,229.000000,119.000000,0.000000,38.000000,0.000000,213.000000,39.000000,163.000000,119.000000,221.000000,0.000000,0.000000,35.000000,0.000000,142.000000,237.000000,292.000000,0.000000,76.000000,67.000000,80.000000,353.000000,426.000000,742.000000,674.000000,364.000000,535.000000,138.000000,704.000000,264.000000,422.000000,42.000000,388.000000,141.000000,0.000000,745.000000,726.000000,0.000000,54.000000,0.000000,2.000000,31.000000,12.000000,8.000000,0.000000,70.000000,181.000000,0.000000,0.000000,49.000000,0.000000,0.000000,8.000000,1.000000,0.000000,173.000000,104.000000,126.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.000000,1.000000,0.000000,1.000000,309.000000,280.000000,1.000000,0.000000,429.000000,470.000000,0.000000,0.000000,120.000000,107.000000,2.000000,0.000000,0.000000,164.000000,111.000000,23.000000,0.000000,0.000000,13.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185.000000,433.000000,36.000000,4.000000,35.000000,0.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,0.000000,37.000000,91.000000,0.000000,217.000000,95.000000,31.000000,73.000000,85.000000,137.000000,140.000000,113.000000,117.000000,6.000000,148.000000,212.000000,141.000000,52.000000,42.000000,0.000000,0.000000,155.000000,9.000000,0.000000,336.000000,37.000000,28.000000,287.000000,215.000000,0.000000,254.000000,542.000000,164.000000,0.000000,0.000000,64.000000,15.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,1.000000,2.000000,5.000000,2030.000000,0.000000,0.000000,64.000000,10.000000,0.000000,0.000000,1716.000000,686.000000,0.000000,7.000000,416.000000,899.000000,82.000000,32.000000,105.000000,0.000000,5.000000,8.000000,176.000000,8.000000,6.000000,2.000000,213.000000,5.000000,0.000000,6.000000,208.000000,23.000000,393.000000,57.000000,0.000000,117.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,25.000000,0.000000,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199.000000,15.000000,2.000000,1.000000,214.000000,2.000000,0.000000,0.000000,71.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,602.000000,79.000000,0.000000,673.000000,519.000000,0.000000,299.000000,89.000000,7.000000,522.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,258.000000,0.000000,125.000000,0.000000,16.000000,298.000000,136.000000,80.000000,1.000000,18.000000,0.000000,34.000000,0.000000,0.000000,0.000000,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.000000,3.000000,24.000000,1.000000,56.000000,77.000000,0.000000,0.000000,43.000000,0.000000,8.000000,0.000000,142.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.000000
