Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00177.427040,A3_13,36,0.10232
,,00177.436000,A3_23,14,0.09032
,,00177.426480,A3_14,39,0.10328
,,00177.432240,A3_34,17,0.08816
,,00177.460240,A3_32,15,0.06528
,,00177.432320,A3_44,31,0.09616
,,00177.432480,A3_43,30,0.10504
,,00177.844480,B2_41,5,0.02792
,,00177.907280,B5_21,10,0.0248
,,00178.710160,C3_21,20,0.18288
,,00178.728400,C3_11,5,0.17736
,,00178.937440,B6_14,8,0.022
,,00178.944240,B6_11,7,0.01536
,,00178.942720,B6_33,7,0.01928
,,00178.942080,B6_23,7,0.01688
,,00179.924240,B5_21,8,0.02416
,,00179.991200,B6_21,7,0.11392
,,00179.988560,B6_42,14,0.24816
,,00179.988320,B6_43,9,0.24592
,,00180.231520,B6_21,5,0.05656
,,00180.474000,D3_21,10,0.08536
,,00180.492560,D3_11,7,0.01928
,,00180.472560,D3_23,7,0.02168
,,00179.991120,B6_14,163,0.64504
,,00180.001440,B6_12,34,0.54376
,,00180.054320,B6_11,108,0.49376
,,00179.986480,B6_33,108,0.59016
,,00179.990160,B6_23,115,0.578
,,00179.988240,B6_34,88,0.582
,,00180.553840,B6_43,6,0.01528
,,00179.988000,B6_44,79,0.62384
,,00180.425280,B6_21,8,0.13576
,,00179.994640,B6_22,34,0.5592
,,00180.974400,B1_33,7,0.0636
,,00180.974400,B1_32,5,0.01288
,,00180.981920,B5_21,6,0.02376
,,00181.309360,B5_21,5,0.00952
,,00181.922240,C2_11,8,0.05784
,,00181.904640,C2_14,10,0.08112
,,00181.910080,C2_34,7,0.07064
,,00182.324240,D3_21,11,0.03288
,,00182.342320,D3_11,5,0.03128
,,00182.318400,D3_23,6,0.02072
,,00182.325680,D3_33,6,0.02184
,,00182.316320,D3_32,7,0.02136
,,00182.793440,A3_41,6,0.07032
,,00182.797680,A3_21,16,0.06584
,,00182.772000,A3_31,16,0.09072
,,00182.762240,A3_11,13,0.0832
,,00182.765440,A3_12,25,0.09984
,,00182.767600,A3_13,40,0.10616
,,00182.775760,A3_23,16,0.08592
,,00182.767600,A3_14,35,0.10016
,,00182.771920,A3_34,20,0.09432
,,00182.792080,A3_32,16,0.07144
,,00182.979360,A3_41,6,0.04496
,,00182.979040,A3_21,7,0.05392
,,00182.979520,A3_31,12,0.06128
,,00182.982480,A3_11,5,0.05528
,,00182.979360,A3_12,11,0.06048
,,00182.973920,A3_13,14,0.0704
,,00182.979120,A3_23,8,0.06048
,,00182.971200,A3_14,16,0.07464
,,00182.970960,A3_34,9,0.066
,,00182.976160,A3_32,12,0.05944
,,00182.772240,A3_44,54,0.27456
,,00182.772320,A3_43,53,0.28136
,,00183.224240,B2_31,17,0.0824
,,00183.224160,B2_22,18,0.08512
,,00183.174000,B5_13,5,0.03408
,,00183.173040,B5_21,6,0.0276
,,00183.719840,A4_12,7,0.05824
,,00183.750960,A4_32,25,0.07464
,,00183.738880,A4_21,7,0.08328
,,00183.752800,A4_41,10,0.06744
,,00183.739760,A4_22,8,0.05632
,,00183.928720,A4_21,5,0.176
,,00183.811200,A6_12,31,0.13712
,,00183.811760,A6_11,34,0.1364
,,00183.816960,A6_42,22,0.13528
,,00183.827760,A6_43,18,0.1332
,,00183.819040,A6_32,18,0.12464
,,00183.829040,A6_44,6,0.11616
,,00183.811040,A6_21,42,0.14232
,,00183.816800,A6_31,24,0.12776
,,00184.076160,A6_31,5,0.0108
,,00183.809520,A6_22,38,0.14344
,,00183.890560,A4_12,18,0.3856
,,00183.948320,A4_23,7,0.32176
,,00183.939040,A4_32,40,0.3432
,,00184.120400,A4_41,5,0.14408
,,00183.938000,A4_22,12,0.31992
,,00184.073280,A6_12,24,0.15376
,,00184.072560,A6_11,28,0.15344
,,00184.073920,A6_42,21,0.15032
,,00183.983200,D6_44,30,0.23496
,,00184.334800,A6_12,32,0.27536
,,00184.335200,A6_11,29,0.27336
,,00184.329600,A6_42,25,0.27752
,,00184.086640,A6_43,30,0.52856
,,00184.335120,A6_32,10,0.2684
,,00184.331440,A6_44,11,0.2868
,,00184.069840,A6_21,82,0.54344
,,00184.333920,A6_31,16,0.2732
,,00184.072080,A6_22,83,0.54552
,,00184.633040,B5_21,8,0.03856
,,00184.761600,A6_12,17,0.16896
,,00184.760880,A6_11,16,0.1668
,,00184.765280,A6_42,15,0.16784
,,00184.765760,A6_43,11,0.1676
,,00184.764960,A6_32,7,0.156
,,00184.764400,A6_44,5,0.16672
,,00184.758960,A6_21,25,0.17176
,,00184.766640,A6_31,10,0.15984
,,00184.758800,A6_22,25,0.17448
,,00185.107360,A6_12,10,0.07512
,,00185.104800,A6_11,14,0.08232
,,00185.106480,A6_42,11,0.08736
,,00185.105600,A6_43,10,0.0868
,,00185.103440,A6_21,18,0.08368
,,00185.109280,A6_31,6,0.07216
,,00185.103760,A6_22,16,0.08168
,,00185.180480,B6_14,9,0.05312
,,00185.176800,B6_33,5,0.01256
,,00185.177920,B6_34,5,0.01016
,,00185.177760,B6_44,8,0.03696
,,00185.181680,B6_21,6,0.03656
,,00185.379920,A6_12,11,0.09224
,,00185.379600,A6_11,12,0.09512
,,00185.383920,A6_42,11,0.09208
,,00185.389520,A6_43,10,0.09424
,,00185.378720,A6_21,17,0.10832
,,00185.385680,A6_31,8,0.09048
,,00185.378720,A6_22,18,0.10288
,,00185.831440,A6_11,12,0.06752
,,00185.837600,A6_32,5,0.05704
,,00185.839760,A6_31,7,0.06
,,00186.024240,B1_33,5,0.0124
,,00185.831600,A6_12,12,0.07152
,,00185.838000,A6_42,10,0.07088
,,00185.840400,A6_43,9,0.07168
,,00185.831040,A6_21,18,0.07264
,,00185.829120,A6_22,22,0.11624
,,00186.084720,A6_12,10,0.07752
,,00186.084880,A6_11,14,0.07856
,,00186.091040,A6_42,12,0.0784
,,00186.092480,A6_43,12,0.07784
,,00186.084640,A6_21,19,0.08448
,,00186.090640,A6_31,8,0.07256
,,00186.082320,A6_22,18,0.08552
,,00186.537520,D4_33,5,0.03032
,,00186.340240,A6_12,12,0.09056
,,00186.340560,A6_11,14,0.09048
,,00186.347840,A6_42,10,0.08648
,,00186.346640,A6_43,10,0.0908
,,00186.348080,A6_32,5,0.0784
,,00186.339280,A6_21,18,0.09536
,,00186.348320,A6_31,6,0.0792
,,00186.339760,A6_22,20,0.09704
,,00186.554640,B6_24,5,0.03064
,,00186.551920,B6_43,6,0.08792
,,00186.776720,C3_21,9,0.076
,,00186.552720,B6_42,13,0.26104
,,00186.556720,B6_21,11,0.26216
,,00186.900720,B1_33,8,0.04184
,,00187.011680,B2_31,19,0.0828
,,00187.022960,B2_22,21,0.076
,,00186.997600,B2_42,10,0.02856
,,00186.950400,D4_11,19,0.1564
,,00186.799040,D4_33,8,0.3364
,,00186.534400,D4_34,27,0.52544
,,00186.553360,B6_14,110,0.42776
,,00186.576400,B6_12,33,0.33392
,,00186.574160,B6_11,81,0.35648
,,00186.551120,B6_33,87,0.39872
,,00186.551760,B6_23,83,0.36872
,,00186.551920,B6_34,81,0.37816
,,00186.746800,B6_43,12,0.18
,,00186.550320,B6_44,64,0.37776
,,00186.561120,B6_22,31,0.3564
,,00187.196320,D3_21,5,0.01512
,,00187.212160,D3_11,5,0.026
,,00186.550400,D4_42,81,0.70728
,,00187.302400,A5_14,7,0.02032
,,00187.320800,A5_21,16,0.1456
,,00187.317040,A5_41,6,0.1044
,,00187.344880,D4_34,11,0.34664
,,00187.620080,A5_21,7,0.07576
,,00187.358720,D4_42,88,0.99088
,,00188.515600,A3_41,8,0.08072
,,00188.516560,A3_21,14,0.07544
,,00188.493200,A3_31,19,0.10208
,,00188.483520,A3_11,12,0.092
,,00188.488560,A3_12,27,0.10752
,,00188.497680,A3_23,12,0.06504
,,00188.488480,A3_14,37,0.11184
,,00188.508480,A3_34,18,0.08432
,,00188.501440,A3_32,14,0.09224
,,00188.493760,A3_44,39,0.1116
,,00188.493680,A3_43,34,0.1052
,,00186.563440,D4_14,122,1.94792
,,00186.547040,D4_13,117,1.9756
,,00187.357680,D4_11,52,1.19208
,,00188.454880,D4_42,13,0.094
,,00186.539120,D4_43,261,2.01832
,,00186.539840,D4_32,375,2.00952
,,00188.488320,A3_13,47,0.24112
,,00189.793360,B4_33,5,0.01064
,,00189.791120,B4_34,7,0.06864
,,00189.794720,B4_42,5,0.01168
,,00189.789520,B4_43,9,0.06424
,,00189.791520,B4_44,5,0.01112
,,00189.839520,B5_21,6,0.02024
,,00189.794480,B4_11,10,0.14936
,,00189.792560,B4_21,12,0.15312
,,00189.905280,B4_31,6,0.03952
,,00190.149840,B2_41,5,0.04888
,,00190.165440,B2_31,21,0.08312
,,00190.170960,B2_22,23,0.08376
,,00190.160160,B2_42,6,0.01352
,,00190.086320,D3_21,13,0.06576
,,00190.556720,B1_33,8,0.03304
,,00190.412960,B6_33,8,0.01864
,,00190.419280,B6_23,5,0.01016
,,00190.414160,B6_34,5,0.01248
,,00190.603600,A1_41,44,0.28216
,,00190.605600,A1_21,59,0.2752
,,00190.609600,A1_31,32,0.26368
,,00190.608480,A1_11,24,0.26136
,,00190.614320,A1_12,25,0.25776
,,00190.611760,A1_13,53,0.26904
,,00190.618240,A1_22,22,0.25224
,,00190.610240,A1_23,60,0.27056
,,00190.618560,A1_14,8,0.25384
,,00190.620320,A1_33,11,0.25504
,,00190.611840,A1_34,68,0.28312
,,00190.618320,A1_43,27,0.26592
,,00191.024560,A1_31,11,0.11936
,,00191.024640,A1_11,11,0.11408
,,00191.021840,A1_12,8,0.12024
,,00191.012400,A1_23,18,0.13352
,,00191.019760,A1_33,7,0.12408
,,00191.027440,A1_41,18,0.22616
,,00191.016320,A1_21,29,0.23808
,,00191.015520,A1_13,23,0.23936
,,00191.019120,A1_22,12,0.22904
,,00191.247280,A1_23,5,0.01184
,,00191.008000,A1_34,32,0.25056
,,00191.021280,A1_43,17,0.24128
,,00192.824640,D3_21,12,0.0396
,,00192.822960,D3_23,7,0.02616
,,00192.824320,D3_33,5,0.02216
,,00192.822240,D3_34,8,0.03984
,,00192.824800,D3_32,7,0.0372
,,00193.076640,B6_12,38,0.25656
,,00193.074640,B6_11,79,0.26296
,,00192.996720,B6_33,77,0.33336
,,00193.064000,B6_23,93,0.28288
,,00193.060400,B6_34,57,0.27536
,,00193.060720,B6_42,6,0.09496
,,00193.061360,B6_43,6,0.09144
,,00193.060480,B6_44,48,0.26928
,,00193.068160,B6_21,10,0.22048
,,00193.067360,B6_22,31,0.26616
,,00193.577200,B5_13,5,0.03528
,,00193.590960,B5_21,10,0.03056
,,00193.065600,B6_14,103,0.41792
,,00193.726080,A3_41,9,0.088
,,00193.741600,A3_21,13,0.0696
,,00193.704480,A3_31,20,0.1144
,,00193.694000,A3_11,14,0.12504
,,00193.697520,A3_12,24,0.12808
,,00193.699680,A3_13,40,0.12872
,,00193.707760,A3_23,14,0.1176
,,00193.699680,A3_14,41,0.13144
,,00193.738720,A3_33,5,0.08064
,,00193.704720,A3_34,22,0.12304
,,00193.739040,A3_32,16,0.07968
,,00193.704080,A3_44,35,0.12816
,,00193.705200,A3_43,34,0.12824
,,00193.882400,A2_21,51,0.2468
,,00193.940320,A2_11,34,0.19
,,00193.968320,A2_12,14,0.14928
,,00193.937760,A2_13,30,0.18616
,,00193.975200,A2_14,25,0.14776
,,00193.967440,A2_33,43,0.15744
,,00193.957680,A2_24,8,0.10416
,,00193.967040,A2_32,38,0.16144
,,00194.051120,A2_43,9,0.0688
,,00193.972400,A2_44,26,0.15608
,,00193.888720,A2_42,25,0.23656
,,00193.877440,A2_34,59,0.39072
,,00195.110320,B1_33,5,0.04336
,,00196.003360,B2_31,24,0.12344
,,00196.008720,B2_22,25,0.13312
,,00195.995920,B2_42,15,0.11736
,,00195.964480,D4_14,6,0.01384
,,00196.302560,C2_14,11,0.09224
,,00196.333440,B6_33,8,0.02024
,,00196.337680,B6_23,5,0.0116
,,00196.334320,B6_34,7,0.01632
,,00196.321600,C2_11,7,0.08184
,,00196.309920,C2_34,5,0.10032
,,00196.421280,A5_14,9,0.1536
,,00196.402640,A5_21,17,0.1272
,,00196.701440,A5_21,6,0.04424
,,00197.022720,B5_21,7,0.01792
,,00198.112800,B6_33,5,0.00952
,,00198.115600,B6_23,5,0.01304
,,00198.864880,A3_41,8,0.08128
,,00198.878240,A3_21,13,0.06416
,,00198.849520,A3_31,24,0.09872
,,00198.833040,A3_11,15,0.10736
,,00198.844560,A3_12,26,0.09784
,,00198.837600,A3_13,38,0.10832
,,00198.846720,A3_23,15,0.09232
,,00198.840240,A3_14,39,0.13952
,,00198.847760,A3_34,18,0.08984
,,00198.852320,A3_32,17,0.08632
,,00198.842560,A3_44,38,0.1116
,,00198.843680,A3_43,34,0.11296
,,00199.861280,B5_21,10,0.036
,,00199.672640,B6_14,37,0.20992
,,00199.679600,B6_11,6,0.0744
,,00199.677840,B6_33,12,0.17264
,,00199.677760,B6_23,7,0.08984
,,00199.680240,B6_34,9,0.16752
,,00199.684480,B6_44,22,0.19208
,,00200.218000,D3_21,10,0.0924
,,00200.233440,D3_11,9,0.082
,,00200.216560,D3_23,5,0.08328
,,00200.305440,D6_44,37,0.16688
,,00202.222000,B6_44,6,0.05072
,,00202.487760,B4_11,5,0.0124
,,00202.487920,B4_33,5,0.01048
,,00202.487440,B4_42,5,0.01632
,,00202.483760,B4_43,9,0.02096
,,00202.486640,B4_21,7,0.02816
,,00202.845120,A3_41,7,0.0856
,,00202.849360,A3_21,14,0.07928
,,00202.823280,A3_31,19,0.10328
,,00202.812320,A3_11,14,0.11672
,,00202.827360,A3_12,25,0.10576
,,00202.817200,A3_13,37,0.12272
,,00202.826480,A3_23,12,0.07496
,,00202.817680,A3_14,42,0.12384
,,00202.822720,A3_34,22,0.11416
,,00202.846880,A3_32,21,0.0872
,,00202.816000,A3_44,37,0.1268
,,00202.823200,A3_43,32,0.11712
,,00202.942640,B5_21,8,0.02416
,,00203.604880,D3_23,7,0.0168
,,00203.609040,D3_33,5,0.01896
,,00203.608640,D3_32,6,0.01648
,,00203.610800,D3_21,10,0.06784
,,00203.630480,D3_11,22,0.09768
,,00203.924960,B2_41,5,0.1056
,,00203.938080,B2_31,21,0.09352
,,00203.944640,B2_22,24,0.09336
,,00203.927200,B2_42,10,0.09384
,,00204.610720,B1_33,5,0.01456
,,00204.710880,B5_21,7,0.0196
,,00204.824800,B6_14,13,0.03856
,,00204.831680,B6_33,8,0.0224
,,00204.830800,B6_23,8,0.02024
,,00204.832480,B6_34,7,0.02088
,,00204.837280,B6_21,8,0.04808
,,00205.012160,A5_14,7,0.03048
,,00205.032000,A5_21,12,0.11328
,,00206.529840,D3_21,6,0.0636
,,00206.546560,D3_11,6,0.01272
,,00206.349840,B6_14,43,0.19128
,,00206.363920,B6_12,11,0.05744
,,00206.372000,B6_11,23,0.072
,,00206.347440,B6_33,41,0.13344
,,00206.353200,B6_23,42,0.1336
,,00206.348480,B6_34,35,0.12576
,,00206.350720,B6_24,5,0.11088
,,00206.349040,B6_42,11,0.116
,,00206.351920,B6_43,6,0.1148
,,00206.348320,B6_44,42,0.18552
,,00206.353440,B6_21,6,0.06208
,,00206.356880,B6_22,19,0.0932
,,00206.849440,A1_41,67,0.4648
,,00206.851840,A1_21,77,0.46
,,00206.856160,A1_31,44,0.44624
,,00206.860000,A1_11,30,0.4396
,,00206.860800,A1_12,26,0.43784
,,00206.857520,A1_13,62,0.45368
,,00206.862000,A1_22,30,0.43904
,,00206.855920,A1_23,72,0.4532
,,00206.864720,A1_14,11,0.44
,,00206.866080,A1_33,21,0.4408
,,00206.857520,A1_34,87,0.45424
,,00206.863920,A1_43,35,0.4428
,,00208.032720,A3_41,7,0.09088
,,00208.042480,A3_21,15,0.08848
,,00208.008240,A3_31,23,0.11952
,,00207.998320,A3_11,11,0.12648
,,00208.009520,A3_12,24,0.11872
,,00208.003040,A3_13,42,0.13272
,,00208.012160,A3_23,19,0.11832
,,00208.003680,A3_14,41,0.13536
,,00208.040240,A3_33,7,0.09072
,,00208.008560,A3_34,25,0.12568
,,00208.008800,A3_32,19,0.11984
,,00208.008880,A3_44,40,0.12984
,,00208.008880,A3_43,35,0.13232
,,00208.176960,B5_21,7,0.04296
,,00208.434400,B2_41,6,0.02496
,,00209.523600,B6_14,5,0.01312
,,00209.517760,B6_33,7,0.01712
,,00209.519680,B6_23,7,0.0176
,,00209.519280,B6_34,5,0.01376
,,00209.519520,B6_44,5,0.00992
,,00209.654400,D3_21,9,0.08912
,,00209.964480,C2_14,5,0.01128
,,00210.153680,C2_14,10,0.05568
,,00210.206000,D4_14,10,0.03088
,,00210.323520,B6_14,5,0.02168
,,00210.482880,B1_33,5,0.01184
,,00210.394640,A4_12,10,0.10512
,,00210.425680,A4_32,17,0.06144
,,00210.440880,A4_41,6,0.0356
,,00210.414960,A4_22,8,0.0336
,,00210.618240,A4_12,7,0.19904
,,00210.634400,A4_32,37,0.21296
,,00210.624000,A4_21,8,0.09416
,,00210.645280,A4_41,9,0.13776
,,00210.623920,A4_22,12,0.18128
,,00210.966480,A4_32,7,0.02256
,,00211.175360,B6_14,11,0.12088
,,00211.274800,B6_33,7,0.02456
,,00211.275440,B6_23,8,0.01936
,,00211.275600,B6_34,6,0.01512
,,00211.275520,B6_44,6,0.01856
,,00211.454800,A5_44,5,0.12496
,,00211.483600,A5_41,6,0.09472
,,00211.497280,A5_14,11,0.24776
,,00211.481360,A5_21,20,0.25552
,,00211.904560,A5_21,5,0.04888
,,00212.353440,D3_31,5,0.17544
,,00212.370080,D3_11,36,0.1964
,,00212.430240,D3_33,26,0.15288
,,00212.426160,D3_34,28,0.1648
,,00212.372960,D3_44,6,0.09584
,,00212.600560,A6_43,7,0.04816
,,00212.599680,A6_44,7,0.0476
,,00212.351600,D3_23,63,0.53408
,,00212.708960,D3_33,14,0.17392
,,00212.582800,A6_12,36,0.20616
,,00212.582240,A6_11,40,0.2068
,,00212.748960,A6_43,7,0.04128
,,00212.586560,A6_32,22,0.19784
,,00212.586640,A6_31,28,0.19336
,,00212.352880,D3_21,116,0.5576
,,00212.723280,D3_11,9,0.1904
,,00212.705200,D3_34,19,0.20424
,,00212.355120,D3_32,86,0.55232
,,00212.972960,A3_41,7,0.09
,,00212.971200,A3_21,14,0.10512
,,00212.950240,A3_31,23,0.114
,,00212.940000,A3_11,10,0.12328
,,00212.943040,A3_12,30,0.13296
,,00212.945040,A3_13,43,0.13536
,,00212.954640,A3_23,15,0.10944
,,00212.944960,A3_14,39,0.13408
,,00212.950080,A3_34,23,0.11704
,,00212.954720,A3_32,21,0.11176
,,00212.950880,A3_44,43,0.13024
,,00212.950960,A3_43,39,0.12672
,,00212.893760,A6_12,23,0.13632
,,00212.893600,A6_11,19,0.13096
,,00212.592240,A6_42,50,0.44136
,,00212.894320,A6_31,6,0.01576
,,00213.010400,A6_31,5,0.01192
,,00213.207600,A3_21,9,0.0464
,,00213.204800,A3_31,10,0.05136
,,00213.209280,A3_11,5,0.04208
,,00213.211600,A3_12,8,0.04392
,,00213.208000,A3_13,16,0.05744
,,00213.209760,A3_23,7,0.0436
,,00213.211360,A3_14,16,0.04808
,,00213.210080,A3_34,7,0.0388
,,00213.205040,A3_32,9,0.04376
,,00213.203360,A3_44,19,0.05528
,,00213.199440,A3_43,22,0.05776
,,00213.135760,A6_12,18,0.10088
,,00213.136000,A6_11,14,0.09864
,,00213.137440,A6_42,11,0.09568
,,00212.895920,A6_43,21,0.33648
,,00213.139120,A6_32,5,0.05096
,,00212.581760,A6_21,107,0.65568
,,00213.138240,A6_31,10,0.094
,,00213.344560,A6_12,11,0.0728
,,00213.344960,A6_11,11,0.0708
,,00213.346000,A6_42,10,0.07856
,,00213.335600,A6_43,9,0.08784
,,00213.344560,A6_32,6,0.0712
,,00213.343360,A6_21,16,0.0768
,,00213.347760,A6_31,6,0.06888
,,00212.579280,A6_22,132,0.84952
,,00213.467280,B6_14,38,0.15264
,,00213.478560,B6_12,12,0.05584
,,00213.484800,B6_11,24,0.0632
,,00213.462560,B6_33,31,0.09896
,,00213.464000,B6_23,32,0.0916
,,00213.464240,B6_34,21,0.07656
,,00213.466720,B6_24,6,0.07264
,,00213.464240,B6_44,30,0.14968
,,00213.471440,B6_21,6,0.0756
,,00213.469840,B6_22,17,0.062
,,00213.851040,A6_12,18,0.15088
,,00213.850880,A6_11,19,0.14736
,,00213.854640,A6_42,18,0.15288
,,00213.861680,A6_43,16,0.14688
,,00213.856640,A6_32,8,0.1392
,,00213.866560,A6_44,6,0.1384
,,00213.849360,A6_21,30,0.15672
,,00213.857360,A6_31,11,0.14048
,,00213.849680,A6_22,34,0.15944
,,00214.210080,A6_12,11,0.084
,,00214.210160,A6_11,13,0.08248
,,00214.215760,A6_42,11,0.07864
,,00214.219280,A6_43,8,0.07848
,,00214.215040,A6_32,5,0.07432
,,00214.209440,A6_21,19,0.08472
,,00214.213600,A6_31,9,0.0788
,,00214.208000,A6_22,20,0.08896
,,00214.431280,A6_12,9,0.08912
,,00214.432000,A6_11,12,0.08512
,,00214.438480,A6_42,10,0.08584
,,00214.436880,A6_43,6,0.07856
,,00214.437760,A6_32,6,0.08192
,,00214.429920,A6_21,18,0.092
,,00214.438000,A6_31,7,0.08016
,,00214.430880,A6_22,16,0.08984
,,00214.861440,B5_21,9,0.02384
,,00215.452320,B2_41,10,0.14864
,,00215.466080,B2_31,25,0.12984
,,00215.478480,B2_22,22,0.11048
,,00215.455040,B2_42,17,0.13552
,,00215.501040,C3_21,9,0.04464
,,00215.652960,B1_33,5,0.01376
,,00216.078720,B4_34,5,0.01448
,,00215.913360,B6_14,6,0.01384
,,00215.907360,B6_33,6,0.01344
,,00215.908560,B6_34,6,0.01352
,,00216.087440,B4_11,17,0.1128
,,00216.081680,B4_33,17,0.10536
,,00216.081920,B4_24,15,0.10368
,,00216.083440,B4_42,5,0.10064
,,00216.079440,B4_43,8,0.10528
,,00216.086080,B4_21,25,0.11576
,,00216.086000,B4_22,7,0.09568
,,00216.824320,B6_11,6,0.016
,,00217.260160,B1_42,17,0.07256
,,00217.303280,B1_13,25,0.60944
,,00217.254960,B1_34,40,0.83136
,,00217.254880,B1_44,29,0.75576
,,00217.636160,B1_42,11,0.26528
,,00218.004080,B1_42,5,0.07368
,,00217.250320,B1_33,203,1.08352
,,00217.257120,B1_32,138,0.94608
,,00218.629200,A1_41,60,0.3784
,,00218.626400,A1_21,79,0.378
,,00218.633040,A1_31,43,0.36512
,,00218.634880,A1_11,32,0.35824
,,00218.632960,A1_12,23,0.36456
,,00218.630960,A1_13,54,0.36896
,,00218.635040,A1_22,36,0.36512
,,00218.628160,A1_23,62,0.37472
,,00218.637760,A1_14,10,0.36048
,,00218.639040,A1_33,16,0.35832
,,00218.630800,A1_34,71,0.37592
,,00218.637440,A1_43,32,0.3664
,,00219.068880,D3_21,88,0.30864
,,00219.085840,D3_11,33,0.16064
,,00219.058720,D3_33,32,0.30496
,,00219.088880,D3_34,34,0.28544
,,00219.035120,D3_23,54,0.4132
,,00219.062400,D3_32,63,0.38536
,,00219.535600,B6_34,31,0.10328
,,00219.537680,B6_24,5,0.03576
,,00219.535920,B6_42,9,0.10952
,,00219.538800,B6_43,8,0.088
,,00219.538000,B6_14,57,0.17792
,,00219.550800,B6_12,18,0.10488
,,00219.554800,B6_11,41,0.16048
,,00219.533600,B6_33,46,0.15096
,,00219.535440,B6_23,49,0.14808
,,00219.535280,B6_44,43,0.17328
,,00219.540160,B6_21,10,0.12936
,,00219.542960,B6_22,18,0.14376
,,00220.277840,A3_41,8,0.1024
,,00220.289840,A3_21,18,0.09064
,,00220.256480,A3_31,20,0.12168
,,00220.245920,A3_11,12,0.12376
,,00220.255360,A3_12,28,0.12104
,,00220.250880,A3_13,41,0.13376
,,00220.260240,A3_23,17,0.11512
,,00220.250960,A3_14,42,0.14288
,,00220.263120,A3_34,22,0.12048
,,00220.256640,A3_32,21,0.12016
,,00220.253840,A3_44,42,0.13824
,,00220.254960,A3_43,35,0.1372
,,00220.140080,B5_21,7,0.02224
,,00220.548000,A4_31,5,0.16472
,,00221.517520,B5_21,7,0.02664
,,00221.696160,C2_11,5,0.03848
,,00221.655200,A5_14,6,0.10176
,,00221.636800,A5_21,13,0.15816
,,00221.639680,A5_41,7,0.15336
,,00221.953520,A5_21,7,0.08088
,,00222.023600,D4_14,18,0.22368
,,00222.020640,D4_13,28,0.22752
,,00222.022320,D4_11,18,0.23888
,,00222.025760,D4_33,5,0.12672
,,00222.019200,D4_34,21,0.22248
,,00222.004320,D4_42,45,0.25768
,,00222.006240,D4_43,56,0.25712
,,00221.901440,D4_32,83,0.38432
,,00222.870560,C3_21,5,0.02464
,,00222.658400,B6_14,5,0.01352
,,00222.653440,B6_33,6,0.0148
,,00222.657040,B6_23,6,0.01456
,,00222.655200,B6_34,5,0.01072
,,00223.014480,C2_11,10,0.07528
,,00222.998400,C2_14,11,0.09328
,,00223.005680,C2_34,6,0.05976
,,00223.369520,B2_31,18,0.0708
,,00223.378960,B2_22,17,0.07088
,,00223.359360,B2_42,10,0.06912
,,00223.730880,D3_21,88,0.3604
,,00223.746160,D3_11,59,0.36344
,,00223.722800,D3_23,51,0.36656
,,00223.731760,D3_33,35,0.34016
,,00223.759440,D3_34,27,0.3272
,,00223.733200,D3_32,61,0.34488
,,00223.753840,D3_44,9,0.19624
,,00224.237360,B5_13,8,0.05208
,,00224.266560,B5_21,8,0.03448
,,00224.509520,B6_11,5,0.0668
,,00224.473680,B6_23,14,0.13136
,,00224.472560,B6_34,11,0.1252
,,00224.825680,A3_41,8,0.06008
,,00224.473920,B6_14,44,0.21832
,,00224.470960,B6_33,12,0.20864
,,00224.472160,B6_44,33,0.23824
,,00224.840400,A3_21,12,0.06776
,,00224.806320,A3_31,23,0.10584
,,00224.795280,A3_11,11,0.11704
,,00224.798640,A3_12,23,0.11336
,,00224.799920,A3_13,41,0.11488
,,00224.809760,A3_23,15,0.10144
,,00224.800400,A3_14,38,0.11056
,,00224.805920,A3_34,19,0.102
,,00224.830560,A3_32,20,0.08056
,,00224.806400,A3_44,34,0.12464
,,00224.806240,A3_43,34,0.1096
,,00225.037520,A3_41,7,0.11928
,,00225.032400,A3_21,12,0.14048
,,00225.032640,A3_31,12,0.13928
,,00225.029840,A3_11,9,0.14304
,,00225.029120,A3_12,20,0.1496
,,00225.015920,A3_13,27,0.16976
,,00225.033680,A3_23,10,0.14392
,,00225.036400,A3_14,29,0.15096
,,00225.038240,A3_33,5,0.13344
,,00225.038480,A3_34,12,0.14192
,,00225.033040,A3_32,15,0.1428
,,00225.036080,A3_44,26,0.1464
,,00225.036800,A3_43,30,0.15032
,,00226.165840,A2_21,53,0.23376
,,00226.199600,A2_11,33,0.1472
,,00226.274480,A2_12,17,0.06624
,,00226.214160,A2_13,25,0.12656
,,00226.215520,A2_14,19,0.12184
,,00226.199360,A2_33,42,0.14568
,,00226.193600,A2_32,34,0.156
,,00226.256080,A2_43,12,0.08264
,,00226.267760,A2_44,22,0.0788
,,00226.193520,A2_42,23,0.14952
,,00226.204480,A2_24,9,0.2216
,,00226.168800,A2_34,50,0.27008
,,00227.928000,B1_33,6,0.02088
,,00227.897360,B5_44,11,0.04824
,,00227.967280,B5_21,8,0.02136
,,00228.525600,B6_42,8,0.1
,,00228.526640,B6_43,5,0.06056
,,00228.528160,B6_14,62,0.20824
,,00228.540000,B6_12,20,0.114
,,00228.550320,B6_11,47,0.278
,,00228.523520,B6_33,49,0.16024
,,00228.527120,B6_23,49,0.15728
,,00228.525200,B6_34,40,0.15704
,,00228.524800,B6_44,48,0.21304
,,00228.528400,B6_21,9,0.1412
,,00228.531120,B6_22,13,0.12008
,,00228.942960,B2_41,6,0.0576
