Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00178.905920,A3_11,7,0.05248
,,00178.961440,A3_43,5,0.04984
,,00180.055840,B6_33,6,0.0888
,,00179.922320,B6_14,9,0.33144
,,00180.629920,A2_21,19,0.0488
,,00180.636880,A2_11,11,0.03232
,,00180.639360,A2_13,9,0.02272
,,00180.644560,A2_14,7,0.01664
,,00180.636080,A2_33,14,0.03608
,,00180.625200,A2_34,15,0.04208
,,00180.634080,A2_32,11,0.03112
,,00180.633920,A2_43,8,0.02352
,,00180.634400,A2_44,8,0.02448
,,00180.637760,A2_42,8,0.02072
,,00180.758480,D3_21,10,0.0428
,,00180.774640,D3_33,5,0.04784
,,00180.759920,D3_32,5,0.03288
,,00180.784320,D3_44,6,0.04424
,,00180.693200,B5_21,5,0.01208
,,00181.739280,B6_33,5,0.03416
,,00181.990480,A3_11,5,0.06232
,,00183.144240,B5_14,14,0.07136
,,00183.142320,B5_12,6,0.06432
,,00183.141920,B5_13,20,0.07264
,,00183.133760,B5_21,20,0.084
,,00183.177840,B6_14,8,0.12368
,,00183.461280,B6_33,6,0.02384
,,00183.463040,B6_34,5,0.01544
,,00184.622880,B6_33,5,0.05696
,,00185.684800,D3_21,10,0.03048
,,00185.684320,D3_23,6,0.04496
,,00188.915840,B5_14,13,0.07816
,,00188.914560,B5_13,7,0.0772
,,00188.896160,B5_21,8,0.04048
,,00189.713920,A3_11,6,0.03592
,,00190.883280,C2_14,10,0.1156
,,00190.736320,B6_14,5,0.21168
,,00191.551520,B6_14,7,0.24936
,,00192.914720,B5_21,5,0.1572
,,00192.967680,B6_14,13,0.09824
,,00192.854880,B6_33,14,0.1316
,,00192.962960,B6_23,7,0.01624
,,00192.937920,B6_34,15,0.04736
,,00192.934960,B6_44,6,0.03696
,,00194.524400,D3_21,13,0.10272
,,00194.519200,D3_33,10,0.07464
,,00194.531840,D3_34,6,0.08344
,,00195.001520,A2_34,9,0.1472
,,00195.489840,B5_14,11,0.05328
,,00195.495680,B5_12,7,0.02696
,,00195.499600,B5_13,14,0.04
,,00195.492480,B5_21,14,0.03936
,,00196.336720,B6_33,5,0.02976
,,00197.652720,A3_11,5,0.05544
,,00198.314480,D3_21,5,0.0224
,,00198.303680,B6_14,6,0.19696
,,00198.486560,B6_33,5,0.06896
,,00199.902160,A2_21,19,0.05464
,,00199.900640,A2_11,17,0.05424
,,00199.899200,A2_13,16,0.0556
,,00199.900080,A2_14,15,0.04992
,,00199.891200,A2_33,24,0.06248
,,00199.909200,A2_24,5,0.03568
,,00199.888320,A2_34,24,0.06752
,,00199.886320,A2_32,22,0.06472
,,00199.908720,A2_43,9,0.0384
,,00199.892800,A2_44,10,0.05424
,,00199.896640,A2_42,14,0.05216
,,00199.907280,B6_14,5,0.03024
,,00200.342960,A3_11,6,0.05272
,,00201.019680,C2_34,5,0.02448
,,00200.908080,B5_21,5,0.02024
,,00201.812400,B5_14,11,0.03064
,,00201.812960,B5_12,5,0.02512
,,00201.763120,B5_13,15,0.0864
,,00201.822720,B5_44,5,0.01944
,,00201.714000,B5_21,14,0.13512
,,00201.536080,B6_14,11,0.48392
,,00202.601280,B6_14,6,0.25432
,,00203.304000,A3_11,6,0.086
,,00203.110320,B6_33,7,0.12536
,,00204.683040,B6_14,5,0.1288
,,00206.079760,B6_33,6,0.02968
,,00206.156080,D3_21,5,0.01288
,,00206.259600,A3_11,5,0.03216
,,00206.785360,C2_14,8,0.06704
,,00207.242480,B6_33,6,0.08776
,,00208.765680,C2_11,5,0.02944
,,00208.775760,A3_11,5,0.0448
,,00209.757360,B6_14,9,0.09872
,,00211.064320,B5_21,8,0.03864
,,00211.836960,B6_14,9,0.19584
,,00212.828640,D3_21,5,0.01168
,,00212.568480,B5_14,13,0.08896
,,00212.556800,B5_12,7,0.09792
,,00212.567680,B5_13,18,0.09256
,,00212.584480,B5_44,12,0.0904
,,00212.554240,B5_21,17,0.10456
,,00212.997920,A2_21,15,0.04984
,,00212.998720,A2_11,10,0.04576
,,00212.995120,A2_13,6,0.05152
,,00212.995280,A2_14,12,0.05048
,,00212.991440,A2_33,19,0.0584
,,00212.983280,A2_34,24,0.06832
,,00212.981280,A2_32,14,0.06144
,,00212.989040,A2_44,6,0.05768
,,00213.293120,B2_41,5,0.01952
,,00215.505920,A3_11,5,0.0316
,,00215.797600,B6_14,7,0.02992
,,00215.779600,B6_33,9,0.03984
,,00215.781440,B6_34,5,0.0188
,,00218.321600,B5_12,5,0.0128
,,00218.326000,B5_14,15,0.09712
,,00218.321360,B5_13,13,0.11592
,,00218.333440,B5_44,11,0.08344
,,00218.318720,B5_21,10,0.1008
,,00218.524080,B6_33,6,0.06608
,,00219.161600,D3_21,5,0.01256
,,00220.835600,A5_44,7,0.16376
,,00220.842720,A5_41,9,0.104
,,00221.284560,C2_14,5,0.0652
,,00221.169120,B6_14,6,0.09864
,,00220.858800,A5_14,34,0.7456
,,00221.278880,A5_41,5,0.26688
,,00220.847280,A5_13,105,0.87776
,,00221.836240,A5_13,6,0.01416
,,00220.842160,A5_21,72,0.87776
,,00222.004000,A5_13,15,0.12592
,,00222.001440,A5_21,13,0.1252
