Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,10928.812480,B1_33,51,0.36112
,,10929.645840,D1_33,6,0.06272
,,10929.648240,D1_24,5,0.01
,,10929.648560,D1_42,16,0.12656
,,10929.666640,D1_21,41,0.42848
,,10929.888400,B1_33,49,0.22512
,,10929.900480,B1_34,6,0.10944
,,10929.901120,B1_32,25,0.20912
,,10929.658560,D1_31,38,0.50312
,,10930.217360,B1_33,12,0.05824
,,10930.251520,B1_32,7,0.01552
,,10931.703680,C2_11,5,0.07496
,,10931.786960,D3_21,5,0.08472
,,10931.659840,D3_33,24,0.19672
,,10931.780880,D3_34,8,0.09048
,,10931.664640,D3_32,6,0.12384
,,10931.901120,D1_33,6,0.11072
,,10931.920240,D1_21,45,0.37952
,,10931.903920,D1_42,32,0.27392
,,10931.914560,D1_31,44,0.50344
,,10932.510320,B6_14,31,0.12544
,,10932.511360,B6_11,20,0.118
,,10932.516800,B6_33,16,0.12224
,,10932.509280,B6_23,18,0.07656
,,10932.518160,B6_34,10,0.11616
,,10932.637520,D4_14,26,0.13448
,,10932.714800,D4_34,12,0.07672
,,10932.723920,D4_42,11,0.05096
,,10932.716640,D4_43,23,0.07576
,,10932.657360,D4_32,27,0.1368
,,10932.521520,B6_44,20,0.13328
,,10932.457600,D6_44,49,0.22616
,,10932.862160,B4_33,28,0.08264
,,10932.859520,B4_34,24,0.08168
,,10932.864320,B4_24,28,0.07944
,,10932.864640,B4_42,26,0.0924
,,10932.860880,B4_43,35,0.1388
,,10932.860800,B4_44,17,0.07712
,,10932.862560,B4_21,14,0.12976
,,10933.240960,A3_23,6,0.02192
,,10933.508880,D3_21,5,0.0096
,,10933.398960,A3_41,34,0.17528
,,10933.257920,A3_21,52,0.35616
,,10933.256320,A3_31,62,0.35
,,10933.212240,A3_11,71,0.41776
,,10933.240560,A3_12,69,0.39776
,,10933.218800,A3_22,81,0.40912
,,10933.413440,A3_23,41,0.18776
,,10933.399120,A3_33,33,0.19072
,,10933.218240,A3_24,100,0.412
,,10933.222400,A3_34,68,0.38768
,,10933.237200,A3_32,65,0.36896
,,10933.225440,A3_44,98,0.39384
,,10933.213600,A3_43,97,0.4068
,,10933.406640,A3_42,31,0.1484
,,10933.673360,C1_31,13,0.14248
,,10933.667840,C1_12,10,0.20128
,,10933.670080,C1_22,5,0.07192
,,10933.737440,A3_41,10,0.05024
,,10933.745600,A3_21,11,0.0528
,,10933.753040,A3_31,6,0.03904
,,10933.750560,A3_11,13,0.05752
,,10933.217120,A3_13,125,0.5956
,,10933.750320,A3_22,11,0.048
,,10933.759760,A3_23,8,0.0352
,,10933.215120,A3_14,105,0.5848
,,10933.757600,A3_33,8,0.03104
,,10933.754560,A3_24,10,0.0408
,,10933.753440,A3_34,9,0.03624
,,10933.742960,A3_32,14,0.06152
,,10933.726800,A3_44,14,0.0636
,,10933.724640,A3_43,16,0.06992
,,10933.764800,A3_42,7,0.02576
,,10933.649680,C1_11,40,0.45624
,,10933.671120,C1_13,33,0.43984
,,10933.672080,C1_23,68,0.44536
,,10933.674960,C1_33,93,0.45056
,,10933.685440,C1_24,6,0.24704
,,10933.680000,C1_43,80,0.44608
,,10933.705680,C1_42,6,0.23488
,,10934.042960,C3_21,5,0.01648
,,10933.950320,A3_41,6,0.01704
,,10933.955680,A3_21,11,0.0344
,,10933.955280,A3_31,8,0.03816
,,10933.967280,A3_11,12,0.0304
,,10933.759360,A3_12,23,0.24664
,,10933.951360,A3_13,16,0.05176
,,10933.958880,A3_22,14,0.03888
,,10933.966000,A3_23,8,0.02656
,,10933.956400,A3_14,18,0.05336
,,10933.960080,A3_24,16,0.0448
,,10933.966240,A3_34,10,0.02384
,,10933.961600,A3_32,9,0.02648
,,10933.942640,A3_44,17,0.0616
,,10933.959760,A3_43,14,0.03944
,,10934.194080,C2_11,6,0.07024
,,10934.544320,A3_41,9,0.09656
,,10934.829360,A3_41,5,0.0096
,,10934.545280,A3_21,12,0.1112
,,10934.825360,A3_21,7,0.01488
,,10934.544800,A3_31,13,0.11176
,,10934.822720,A3_31,7,0.01568
,,10934.517600,A3_11,25,0.15264
,,10934.819680,A3_11,7,0.02
,,10934.527040,A3_12,23,0.14144
,,10934.814960,A3_12,10,0.03384
,,10934.441840,A3_13,40,0.24872
,,10934.799600,A3_13,19,0.08208
,,10934.539840,A3_22,25,0.12944
,,10934.815120,A3_22,10,0.026
,,10934.540160,A3_23,9,0.12104
,,10934.820160,A3_23,6,0.02344
,,10934.458880,A3_14,35,0.21808
,,10934.812960,A3_14,13,0.03544
,,10934.509840,A3_24,36,0.1704
,,10934.815920,A3_24,11,0.04144
,,10934.529760,A3_34,19,0.13832
,,10934.808800,A3_34,8,0.02808
,,10934.537920,A3_32,20,0.1296
,,10934.818080,A3_32,8,0.02176
,,10934.447200,A3_44,38,0.23624
,,10934.804320,A3_44,15,0.04432
,,10934.529680,A3_43,28,0.14136
,,10934.811600,A3_43,11,0.03248
,,10935.114080,A3_21,5,0.01784
,,10935.099680,A3_11,7,0.04176
,,10935.093680,A3_12,11,0.03984
,,10935.105600,A3_22,9,0.02392
,,10935.090800,A3_14,14,0.03832
,,10935.078400,A3_24,16,0.05376
,,10935.096800,A3_34,9,0.0256
,,10935.101760,A3_32,9,0.03376
,,10935.101680,A3_44,14,0.04016
,,10935.103840,A3_43,13,0.03248
,,10934.965840,B6_33,5,0.01376
,,10934.971120,B6_23,5,0.01016
,,10935.082160,A3_13,18,0.06976
,,10935.231920,B5_13,5,0.01296
,,10935.234960,B5_21,5,0.03296
,,10935.259120,B5_41,6,0.08096
,,10935.431360,A3_41,5,0.01088
,,10935.432640,A3_21,7,0.01872
,,10935.429680,A3_31,5,0.0176
,,10935.414480,A3_11,9,0.04512
,,10935.423120,A3_12,8,0.02128
,,10935.407200,A3_13,16,0.05064
,,10935.420000,A3_22,14,0.03856
,,10935.421280,A3_23,5,0.01504
,,10935.394240,A3_14,18,0.05368
,,10935.396000,A3_24,17,0.05464
,,10935.410720,A3_34,10,0.03192
,,10935.416560,A3_32,11,0.03128
,,10935.413600,A3_44,15,0.04336
,,10935.421600,A3_43,12,0.0344
,,10935.685360,A3_41,5,0.01328
,,10935.686560,A3_21,6,0.0176
,,10935.684000,A3_31,6,0.02248
,,10935.683440,A3_11,11,0.03424
,,10935.683840,A3_12,8,0.03072
,,10935.676560,A3_13,11,0.0372
,,10935.678480,A3_22,13,0.03512
,,10935.683360,A3_23,5,0.01064
,,10935.660960,A3_14,13,0.0368
,,10935.655440,A3_24,18,0.05848
,,10935.665680,A3_34,7,0.02328
,,10935.678640,A3_32,8,0.04184
,,10935.666560,A3_44,16,0.03928
,,10935.672240,A3_43,13,0.03192
,,10935.860640,C5_13,9,0.03256
,,10935.777440,C2_11,8,0.1908
,,10935.952640,A3_41,5,0.01144
,,10935.954640,A3_21,5,0.01936
,,10935.946720,A3_11,6,0.03208
,,10935.951600,A3_12,7,0.01712
,,10935.940400,A3_13,13,0.04344
,,10935.948960,A3_22,10,0.02872
,,10935.924560,A3_14,15,0.04232
,,10935.920960,A3_24,18,0.05432
,,10935.921760,A3_34,11,0.03656
,,10935.944480,A3_32,10,0.02888
,,10935.936480,A3_44,14,0.04024
,,10935.939520,A3_43,12,0.03152
,,10936.141760,C4_11,25,0.16088
,,10936.169600,C4_21,22,0.13176
,,10936.188400,C4_31,8,0.11464
,,10936.316080,A4_12,37,0.18752
,,10936.316080,A4_13,33,0.33304
,,10936.316160,A4_11,34,0.314
,,10936.314080,A4_33,39,0.32808
,,10936.315600,A4_34,34,0.2004
,,10936.316000,A4_24,42,0.32808
,,10936.305920,A4_43,45,0.34256
,,10936.313920,A4_32,46,0.21848
,,10936.301680,A4_44,47,0.34656
,,10936.314480,A4_21,35,0.21704
,,10936.309440,A4_41,44,0.33424
,,10936.314080,A4_31,39,0.21504
,,10936.316080,A4_22,45,0.21592
,,10936.582960,D1_21,51,0.27872
,,10936.581440,D1_31,52,0.27664
,,10936.673360,D1_22,27,0.1624
,,10936.551200,D1_33,15,0.21856
,,10936.663840,C1_31,10,0.15536
,,10936.687360,C1_42,5,0.12504
,,10936.316000,A4_14,38,0.34016
,,10936.629600,A4_12,5,0.0252
,,10936.314560,A4_23,45,0.3456
,,10936.310080,A4_42,45,0.34168
,,10936.633280,A4_32,5,0.02128
,,10936.631680,A4_31,6,0.0228
,,10936.633600,A4_22,5,0.02392
,,10936.779360,A5_14,6,0.01728
,,10936.601760,B5_13,8,0.10344
,,10936.670880,B5_21,9,0.03064
,,10936.568800,B6_14,7,0.08824
,,10936.570560,B6_11,13,0.0876
,,10936.550400,D1_24,76,0.4748
,,10936.551200,D1_42,60,0.47496
,,10936.944560,C1_31,5,0.09152
,,10936.644880,C1_11,28,0.3892
,,10936.656160,C1_12,10,0.37256
,,10936.657360,C1_13,26,0.37448
,,10937.030640,A2_34,5,0.03032
,,10936.985920,B4_33,28,0.08872
,,10936.984080,B4_34,19,0.07672
,,10936.987760,B4_24,28,0.09088
,,10936.990320,B4_42,30,0.08944
,,10936.984800,B4_43,35,0.09888
,,10936.985520,B4_44,13,0.0472
,,10936.986160,B4_21,13,0.0932
,,10936.885360,B6_33,5,0.01536
,,10937.143200,D1_24,7,0.04336
,,10936.661280,C1_23,76,0.51072
,,10936.662240,C1_33,94,0.51072
,,10936.667680,C1_43,75,0.4964
,,10937.175840,A3_41,17,0.13136
,,10937.180160,A3_21,5,0.0152
,,10937.297360,A3_21,6,0.01792
,,10937.175920,A3_31,14,0.13744
,,10937.140240,A3_11,16,0.18272
,,10937.146240,A3_12,7,0.04032
,,10937.298240,A3_12,7,0.01552
,,10937.147600,A3_13,33,0.1788
,,10937.170000,A3_22,21,0.15088
,,10937.166320,A3_23,10,0.13608
,,10937.133360,A3_14,30,0.18336
,,10937.133600,A3_24,32,0.18984
,,10937.139120,A3_34,17,0.164
,,10937.166400,A3_32,22,0.14648
,,10937.153680,A3_44,38,0.16624
,,10937.156160,A3_43,37,0.16136
,,10937.087040,D4_14,13,0.1412
,,10937.217360,D4_42,12,0.06944
,,10937.132240,A6_12,8,0.03952
,,10937.133040,A6_11,5,0.02312
,,10937.133040,A6_21,16,0.04424
,,10937.130960,A6_22,16,0.0524
,,10937.388880,D3_21,6,0.01544
,,10937.212400,D4_34,17,0.37024
,,10937.396000,D4_42,25,0.19344
,,10937.197280,D4_43,52,0.39016
,,10937.785360,A4_12,7,0.07144
,,10937.697360,D4_34,6,0.16824
,,10937.810560,A4_23,5,0.10712
,,10937.764880,A4_32,23,0.16312
,,10937.772400,A4_21,15,0.13088
,,10937.717200,A4_41,20,0.1996
,,10938.124720,A4_41,7,0.02016
,,10937.750000,A4_31,16,0.17904
,,10937.780720,A4_22,9,0.14128
,,10937.701040,D4_42,27,0.22336
,,10937.693600,D4_43,27,0.26608
,,10937.102720,D4_32,122,0.868
,,10938.378800,B3_43,5,0.01376
,,10938.126000,A4_32,9,0.02792
,,10938.135440,A4_21,6,0.02456
,,10938.371680,B6_44,6,0.02128
,,10938.416880,D6_44,51,0.16824
,,10938.577760,A2_21,36,0.17592
,,10938.580080,A2_11,33,0.18288
,,10938.625520,A2_12,15,0.08088
,,10938.624880,A2_13,31,0.08672
,,10938.627920,A2_14,24,0.07504
,,10938.584880,A2_33,37,0.1704
,,10938.638400,A2_24,8,0.05888
,,10938.584560,A2_32,32,0.12888
,,10938.638080,A2_43,14,0.06
,,10938.638800,A2_44,24,0.12016
,,10938.585360,A2_42,16,0.11592
,,10938.304080,A4_32,42,0.52008
,,10938.299600,A4_41,24,0.50768
,,10938.295360,A4_31,24,0.51128
,,10938.420240,A4_22,7,0.26856
,,10938.529440,A2_34,40,0.41504
,,10938.994400,A4_32,7,0.02024
,,10938.993520,A4_41,5,0.01152
,,10939.326720,A4_32,9,0.03008
,,10939.323760,A4_21,6,0.03088
,,10939.328320,A4_41,5,0.01656
,,10939.218160,A5_14,5,0.0416
,,10939.233280,A5_13,18,0.10512
,,10939.223120,A5_21,13,0.09272
,,10939.991200,D1_11,7,0.09344
,,10939.938160,D1_22,36,0.18456
,,10939.868720,D1_33,14,0.21176
,,10939.870320,D1_24,39,0.21144
,,10939.888880,D1_21,65,0.32872
,,10939.880720,D1_31,56,0.31824
,,10939.871440,D1_42,59,0.38616
,,10940.210400,B3_31,31,0.13864
,,10940.214720,B3_11,6,0.08456
,,10940.212960,B3_12,13,0.05256
,,10940.207040,B3_23,9,0.05464
,,10940.205040,B3_14,29,0.15008
,,10940.206320,B3_33,23,0.06584
,,10940.204800,B3_24,10,0.04776
,,10940.205760,B3_34,19,0.09264
,,10940.203280,B3_32,25,0.07128
,,10940.202960,B3_44,15,0.11248
,,10940.206160,B3_42,28,0.12592
,,10940.140480,B4_11,11,0.07968
,,10940.115920,B4_33,27,0.1024
,,10940.112800,B4_34,18,0.068
,,10940.117600,B4_24,38,0.10752
,,10940.118720,B4_42,32,0.09944
,,10940.113840,B4_43,36,0.11352
,,10940.115520,B4_44,12,0.06192
,,10940.115760,B4_21,18,0.10992
,,10940.126800,B4_31,7,0.09328
,,10940.212080,B3_21,35,0.36192
,,10940.191920,B3_43,49,0.39184
,,10941.868560,B6_12,6,0.02464
,,10942.016000,C2_12,5,0.01368
,,10941.872400,B6_11,13,0.08264
,,10941.856720,B6_33,29,0.32816
,,10941.863040,B6_34,32,0.31776
,,10941.854240,B6_44,35,0.35168
,,10941.858640,B6_14,150,0.61592
,,10942.308400,B6_33,13,0.16848
,,10941.859600,B6_23,46,0.67
,,10942.305280,B6_34,15,0.16864
,,10942.311200,B6_44,11,0.17032
,,10943.109520,D3_44,5,0.04328
,,10943.614000,C2_11,6,0.04008
,,10943.750480,B5_14,18,0.07864
,,10943.745200,B5_12,15,0.07232
,,10943.718480,B5_13,26,0.10176
,,10943.759520,B5_44,6,0.01488
,,10943.747520,B5_21,28,0.13064
,,10943.753360,B5_41,9,0.1152
,,10944.372960,D1_24,5,0.01048
,,10944.124960,C3_21,5,0.04816
,,10944.150960,C3_24,39,0.30344
,,10944.939760,B6_44,5,0.0528
,,10945.439600,C2_12,5,0.01136
,,10945.998000,D1_33,7,0.06312
,,10946.008880,D1_21,34,0.20256
,,10946.010960,D1_31,38,0.202
,,10946.000880,D1_42,32,0.21264
,,10946.727040,B4_33,20,0.06632
,,10946.727040,B4_34,13,0.05008
,,10946.726880,B4_24,18,0.06912
,,10946.730640,B4_42,20,0.05768
,,10946.724800,B4_43,27,0.07112
,,10946.726800,B4_44,13,0.04832
,,10946.727760,B4_21,11,0.06904
,,10946.305760,A6_11,70,0.59368
,,10946.310640,A6_42,40,0.5864
,,10946.305680,A6_21,101,0.59432
,,10946.310880,A6_31,47,0.58824
,,10947.025520,C4_21,21,0.10472
,,10947.052000,C4_31,7,0.06712
,,10946.305200,A6_12,88,0.72616
,,10947.017760,A6_11,5,0.01368
,,10946.364400,A6_43,53,0.54512
,,10947.021360,A6_43,5,0.01456
,,10946.313200,A6_32,31,0.58712
,,10947.013440,A6_21,8,0.01952
,,10947.019920,A6_31,5,0.01016
,,10946.303200,A6_22,149,0.73168
,,10947.155120,C5_13,5,0.02952
,,10947.562000,A4_32,15,0.05776
,,10947.558000,A4_21,6,0.02176
,,10947.532720,A4_31,9,0.08
,,10947.553360,A4_22,5,0.04616
,,10947.483840,B6_44,7,0.02136
,,10947.525120,A4_12,9,0.14912
,,10947.892800,A4_21,5,0.09144
,,10947.883680,A4_31,7,0.10368
,,10947.891360,A4_32,26,0.34248
,,10949.082960,A1_41,17,0.15152
,,10949.083280,A1_31,16,0.13768
,,10949.080240,A1_11,10,0.13704
,,10949.096240,A1_22,11,0.11736
,,10949.087360,A1_33,15,0.13072
,,10949.330800,A1_12,10,0.21152
,,10949.329200,A1_22,9,0.1556
,,10949.098000,A1_43,22,0.44912
,,10949.645280,A1_22,5,0.16448
,,10949.321040,A1_33,22,0.486
,,10949.476480,C2_11,10,0.25032
,,10949.682320,D3_44,7,0.04752
,,10949.791680,B4_12,5,0.05904
,,10949.794320,B4_11,12,0.07712
,,10949.770640,B4_33,33,0.10664
,,10949.768560,B4_34,27,0.11016
,,10949.769920,B4_24,35,0.11704
,,10949.775680,B4_42,35,0.11144
,,10949.769120,B4_43,44,0.12544
,,10949.768320,B4_44,22,0.10672
,,10949.772080,B4_21,16,0.10544
,,10949.781680,B4_31,9,0.09232
,,10949.335360,A1_41,67,0.68552
,,10949.057360,A1_21,151,0.96
,,10949.332480,A1_31,36,0.67864
,,10949.328720,A1_11,28,0.66992
,,10949.643200,A1_12,7,0.36224
,,10949.063760,A1_13,128,0.95352
,,10949.063760,A1_23,146,0.95376
,,10949.910960,A1_33,5,0.09864
,,10949.064960,A1_34,177,0.96432
,,10949.829200,C2_11,8,0.3072
,,10949.921280,B6_14,6,0.07624
,,10949.919520,B6_11,10,0.086
,,10950.248000,C2_11,5,0.06008
,,10950.296640,C2_12,5,0.01152
,,10950.306320,C2_34,7,0.15296
,,10950.871440,A2_34,5,0.10296
,,10952.043760,A2_21,29,0.08056
,,10952.040560,A2_11,31,0.08128
,,10952.042160,A2_12,15,0.07792
,,10952.042080,A2_13,25,0.06848
,,10952.043680,A2_14,26,0.06984
,,10952.044080,A2_33,28,0.07352
,,10952.045760,A2_24,6,0.02448
,,10952.043040,A2_32,29,0.07968
,,10952.046800,A2_43,16,0.05736
,,10952.049840,A2_44,22,0.08864
,,10952.046800,A2_42,15,0.06512
,,10952.031840,B5_13,7,0.02952
,,10952.031680,B5_21,7,0.01608
,,10952.043760,A2_34,35,0.1496
,,10952.181760,B3_41,18,0.17568
,,10952.193760,B3_21,24,0.19536
,,10952.182240,B3_31,10,0.076
,,10952.182000,B3_11,25,0.19968
,,10952.193760,B3_12,28,0.19064
,,10952.193840,B3_13,34,0.19176
,,10952.182000,B3_22,29,0.20096
,,10952.182080,B3_23,30,0.20024
,,10952.182720,B3_14,32,0.19928
,,10952.182320,B3_33,15,0.19864
,,10952.193200,B3_24,27,0.19056
,,10952.181840,B3_34,16,0.1964
,,10952.182320,B3_32,18,0.19864
,,10952.182960,B3_43,9,0.0744
,,10952.182240,B3_44,14,0.1756
,,10952.182080,B3_42,10,0.0768
,,10952.547680,B6_14,13,0.03664
,,10952.549840,B6_11,7,0.01632
,,10952.553760,B6_33,15,0.06264
,,10952.546640,B6_23,14,0.04736
,,10952.555040,B6_34,7,0.01944
,,10952.563760,B6_44,5,0.01632
,,10952.635680,B3_13,5,0.03896
,,10952.660880,B3_22,6,0.01552
,,10953.613440,D4_34,6,0.03592
,,10953.590320,D4_42,11,0.07136
,,10953.611680,D4_43,14,0.05312
,,10953.584800,D4_32,26,0.08096
,,10954.070880,B3_21,10,0.03016
,,10954.056080,B3_31,19,0.06896
,,10954.068800,B3_11,6,0.04
,,10954.071280,B3_12,11,0.04224
,,10954.054640,B3_23,8,0.03072
,,10954.059840,B3_33,9,0.03088
,,10954.053840,B3_24,10,0.062
,,10954.062080,B3_34,9,0.05288
,,10954.065600,B3_32,10,0.0372
,,10954.061600,B3_43,20,0.07432
,,10954.060960,B3_44,7,0.03336
,,10954.052640,B3_42,12,0.05984
,,10954.033360,B3_14,35,0.13848
,,10954.333440,C3_21,7,0.09768
,,10954.866080,D1_24,6,0.01464
,,10954.645760,B5_21,5,0.01224
,,10954.963040,B4_14,20,0.1616
,,10954.967040,B4_13,22,0.09456
,,10954.963200,B4_23,19,0.08616
,,10954.964720,B4_32,31,0.10176
,,10954.963040,B4_44,21,0.09472
,,10954.957760,B4_41,30,0.13296
,,10955.236160,B4_14,6,0.0188
,,10954.965680,B4_12,24,0.27552
,,10955.236160,B4_23,5,0.01568
,,10955.179040,B4_32,6,0.16264
,,10954.955200,C5_34,33,0.21488
,,10955.281840,C5_34,7,0.03128
,,10954.958320,C5_43,68,0.36056
,,10954.957680,C5_44,88,0.36136
,,10954.965760,B4_11,57,0.50048
,,10955.164640,B4_44,20,0.2792
,,10954.966960,B4_31,69,0.49744
,,10954.965840,B4_22,41,0.48104
,,10955.468320,B6_11,8,0.05456
,,10955.574640,B4_11,7,0.1148
,,10954.963280,B4_33,110,0.73872
,,10955.815440,B4_33,9,0.05864
,,10954.962720,B4_34,106,0.7388
,,10955.845600,B4_34,7,0.01592
,,10954.963360,B4_24,145,0.74264
,,10954.962720,B4_43,158,0.7408
,,10955.556960,B4_44,11,0.1364
,,10955.569120,B4_31,10,0.12168
,,10955.548400,B4_22,5,0.10328
,,10955.730960,C4_21,16,0.10832
,,10955.760400,C4_31,7,0.07352
,,10955.874640,B4_11,8,0.1532
,,10955.990960,B4_33,11,0.03152
,,10955.975520,B4_34,8,0.03024
,,10955.855840,B4_24,30,0.17504
,,10954.954880,B4_42,146,1.06776
,,10955.839360,B4_43,40,0.21008
,,10954.967360,B4_21,99,1.06632
,,10956.012800,B4_31,6,0.03192
,,10954.888400,C5_13,95,1.07384
,,10956.779360,D1_33,5,0.05512
,,10956.782400,D1_24,6,0.01488
,,10956.801120,D1_21,22,0.20032
,,10956.792800,D1_31,19,0.12088
,,10956.781840,D1_42,23,0.15456
,,10957.135280,C1_31,10,0.15624
,,10957.144320,C1_11,28,0.14088
,,10957.149360,C1_12,12,0.1252
,,10957.143680,C1_13,18,0.134
,,10957.142400,C1_23,34,0.13912
,,10957.138640,C1_33,34,0.15736
,,10957.141120,C1_32,5,0.1372
,,10957.152560,C1_43,33,0.14576
,,10957.184720,C1_42,5,0.09672
,,10957.157520,C2_14,6,0.02352
,,10957.158240,C2_34,8,0.04216
,,10957.617840,B5_14,8,0.02504
,,10957.620160,B5_13,6,0.022
,,10957.594400,B5_44,8,0.04736
,,10957.505600,B5_21,5,0.12672
,,10957.776160,B6_44,5,0.04872
,,10958.724160,B3_21,5,0.01088
,,10958.722720,B3_31,8,0.02096
,,10958.725280,B3_12,7,0.01512
,,10958.718800,B3_23,7,0.01776
,,10958.714480,B3_14,9,0.0236
,,10958.716560,B3_33,7,0.01952
,,10958.714560,B3_24,6,0.01816
,,10958.715520,B3_34,7,0.02
,,10958.714400,B3_32,7,0.02168
,,10958.712000,B3_43,10,0.03328
,,10958.709600,B3_44,10,0.02784
,,10958.715280,B3_42,9,0.02224
,,10958.577360,D6_44,50,0.26496
,,10959.093360,D1_24,5,0.03712
,,10959.831920,B4_34,6,0.10864
,,10960.116480,B6_14,25,0.106
,,10960.124000,B6_12,6,0.02792
,,10960.125520,B6_11,13,0.0664
,,10960.113200,B6_33,16,0.04792
,,10960.114560,B6_23,15,0.06248
,,10960.115040,B6_34,14,0.06024
,,10960.110400,B6_44,33,0.12656
,,10960.485760,B5_21,7,0.02504
,,10960.962480,C3_21,15,0.08072
,,10960.991200,C3_24,37,0.292
,,10961.748240,D1_24,6,0.11584
,,10961.732720,C2_34,7,0.0556
,,10963.136640,C4_21,18,0.10896
,,10963.154000,C4_31,10,0.0812
,,10963.524640,D3_32,5,0.04488
,,10963.405520,B6_44,6,0.07976
,,10963.603520,D1_33,18,0.27712
,,10963.787920,B3_21,7,0.01664
,,10963.790880,B3_31,9,0.03432
,,10963.788800,B3_12,5,0.01144
,,10963.780000,B3_23,5,0.01208
,,10963.775920,B3_14,13,0.05864
,,10963.776480,B3_33,7,0.02112
,,10963.776880,B3_24,7,0.03672
,,10963.777120,B3_34,7,0.01824
,,10963.775520,B3_32,7,0.02352
,,10963.773760,B3_43,13,0.04952
,,10963.771600,B3_44,10,0.02456
,,10963.776960,B3_42,10,0.03048
,,10963.673760,D1_22,13,0.32
,,10963.683360,D1_34,8,0.3432
,,10963.601200,D1_42,43,0.37192
,,10963.843600,D4_14,8,0.09
,,10963.978080,D4_34,11,0.14744
,,10964.020000,D4_42,12,0.09736
,,10963.996560,D4_43,21,0.12328
,,10963.869760,C5_34,34,0.27864
,,10963.581120,D1_24,93,0.57816
,,10963.870000,D4_32,45,0.28376
,,10963.873600,C5_43,69,0.28328
,,10963.866160,C5_44,89,0.28728
,,10964.142560,D1_21,9,0.29736
,,10964.192240,D1_31,10,0.29216
,,10964.675360,A2_21,14,0.03952
,,10964.675520,A2_11,13,0.0384
,,10964.672240,A2_14,7,0.03936
,,10964.666880,A2_33,11,0.0328
,,10964.660720,A2_24,5,0.04616
,,10964.656480,A2_34,17,0.09568
,,10964.670400,A2_32,7,0.04016
,,10964.523360,B4_42,5,0.2084
,,10964.405520,B4_21,5,0.31464
,,10964.828000,B6_14,8,0.03488
,,10964.835680,B6_11,12,0.0368
,,10964.844960,B6_23,5,0.01392
,,10963.884320,C5_13,83,1.04736
,,10964.833360,B6_33,5,0.07256
,,10964.855360,B6_44,5,0.05496
,,10964.850560,B4_21,6,0.39432
,,10965.783840,B4_21,6,0.41856
,,10966.224000,A6_11,6,0.02384
,,10966.223920,A6_21,9,0.02784
,,10966.221280,A6_22,9,0.02896
,,10966.418000,A6_22,5,0.05728
,,10966.900800,B4_21,5,0.31112
,,10967.478240,A5_14,6,0.07
,,10967.481920,A5_13,12,0.04184
,,10967.476880,A5_21,8,0.0444
,,10967.881200,B4_34,5,0.01528
,,10967.880880,B4_33,8,0.024
,,10967.882880,B4_24,7,0.02192
,,10967.891120,B4_42,5,0.00992
,,10967.877760,B4_43,10,0.02392
,,10967.745680,D5_12,13,0.1924
,,10967.749200,D5_43,15,0.28328
,,10967.743440,D5_22,51,0.20344
,,10967.833360,D6_44,51,0.16616
,,10968.138240,C2_14,6,0.02136
,,10968.138480,C2_34,8,0.10464
,,10966.424160,C4_34,183,1.72912
,,10968.365200,C3_21,10,0.11744
,,10968.296320,C3_24,7,0.31664
,,10968.619840,B3_21,9,0.02336
,,10968.624880,B3_11,5,0.01816
,,10968.620080,B3_12,11,0.02768
,,10968.620560,B3_22,5,0.01648
,,10968.614720,B3_23,5,0.01768
,,10968.610880,B3_14,9,0.0244
,,10968.612000,B3_33,8,0.02224
,,10968.610960,B3_24,6,0.01544
,,10968.609200,B3_34,10,0.02792
,,10968.618560,B3_32,9,0.02944
,,10968.607280,B3_44,9,0.03024
,,10968.612240,B3_42,11,0.03352
,,10968.310000,D5_43,14,0.2
,,10968.617840,B3_31,14,0.04024
,,10968.608720,B3_43,17,0.06264
,,10968.834080,D4_34,6,0.04144
,,10968.528800,B6_11,15,0.12128
,,10968.515360,B6_33,22,0.2996
,,10968.512400,B6_23,27,0.30632
,,10968.528320,B6_34,21,0.2876
,,10968.530000,B6_44,30,0.3036
,,10968.815040,D4_14,8,0.106
,,10968.994800,D4_34,6,0.06
,,10968.822960,D4_42,21,0.22456
,,10968.832160,D4_43,27,0.2048
,,10968.807840,D4_32,43,0.24336
,,10969.201760,B6_12,19,0.19352
,,10969.206720,B6_43,5,0.01736
,,10969.170960,B6_22,6,0.05352
,,10969.382160,A2_21,43,0.20112
,,10969.386720,A2_11,38,0.10912
,,10969.399120,A2_12,15,0.0784
,,10969.393680,A2_13,33,0.09544
,,10969.390400,A2_14,33,0.1016
,,10969.383680,A2_33,41,0.10504
,,10969.394240,A2_24,7,0.02472
,,10969.383920,A2_32,41,0.1064
,,10969.388320,A2_43,30,0.09736
,,10969.389200,A2_44,26,0.0968
,,10969.389040,A2_42,21,0.09312
,,10969.497200,B6_12,6,0.03152
,,10969.153760,B6_11,73,0.39048
,,10968.951360,B6_33,104,0.59352
,,10968.948400,B6_23,101,0.56648
,,10968.952000,B6_34,81,0.56008
,,10969.172880,B6_24,7,0.31544
,,10969.396320,B6_43,15,0.12168
,,10968.958000,B6_44,77,0.5652
,,10969.400720,B6_22,6,0.12136
,,10969.384800,A2_34,52,0.4436
,,10968.518240,B6_14,256,1.1616
,,10969.893440,C4_34,5,0.03704
,,10970.213760,B4_34,6,0.10232
,,10970.298160,B4_43,7,0.02088
,,10970.421360,B1_33,5,0.0744
