Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00255.313600,B2_22,8,0.07784
,,00255.178000,D3_24,8,0.02744
,,00255.564640,B2_22,7,0.0388
,,00256.093600,D3_24,5,0.0148
,,00256.699200,B5_14,9,0.03304
,,00256.696800,B5_12,6,0.03256
,,00256.708080,B5_44,5,0.01768
,,00256.697600,B5_21,11,0.0336
,,00256.956160,D1_21,30,0.10168
,,00256.957680,D1_31,13,0.0796
,,00256.960880,D1_11,8,0.0952
,,00256.945360,D1_22,36,0.1172
,,00256.964000,D1_33,6,0.08496
,,00256.957520,D1_24,12,0.08792
,,00257.790480,D3_21,8,0.02224
,,00257.792000,D3_24,7,0.01936
,,00257.792240,D3_32,6,0.07528
,,00258.169520,B4_24,5,0.01584
,,00258.163600,B4_43,6,0.01464
,,00259.309200,C2_11,16,0.2164
,,00259.388880,C2_12,13,0.1268
,,00259.390400,C2_14,22,0.13024
,,00259.402720,C2_34,8,0.14936
,,00259.405200,A2_21,5,0.0124
,,00259.541600,D3_24,8,0.05512
,,00259.375440,C5_34,30,0.25528
,,00259.357520,C5_43,62,0.27448
,,00259.657200,D1_24,5,0.01192
,,00259.773120,C4_12,6,0.05256
,,00259.676400,C4_11,29,0.17648
,,00259.692720,C4_21,13,0.17256
,,00259.728480,C4_31,7,0.12024
,,00259.386640,C5_13,60,0.47216
,,00259.364320,C5_44,77,0.3096
,,00260.448880,D3_21,6,0.0252
,,00260.441600,D3_24,10,0.06336
,,00261.028880,A2_11,5,0.01016
,,00261.116560,B6_11,5,0.01056
,,00261.176960,A3_41,6,0.01848
,,00261.175120,A3_23,7,0.02904
,,00261.316160,A3_41,6,0.16272
,,00261.177680,A3_21,32,0.30872
,,00261.176560,A3_31,25,0.30672
,,00261.166160,A3_11,30,0.3224
,,00261.165920,A3_12,39,0.32136
,,00261.169280,A3_13,54,0.3208
,,00261.328880,A3_23,12,0.15512
,,00261.168560,A3_14,50,0.31792
,,00261.171200,A3_24,52,0.31384
,,00261.176160,A3_34,26,0.31376
,,00261.174320,A3_32,30,0.3108
,,00261.170640,A3_43,57,0.3244
,,00261.642800,A3_41,6,0.08328
,,00261.637280,A3_21,7,0.08976
,,00261.638000,A3_31,6,0.08912
,,00261.632800,A3_11,9,0.09208
,,00261.629200,A3_12,11,0.0964
,,00261.629680,A3_13,13,0.09432
,,00261.634160,A3_23,5,0.08736
,,00261.630720,A3_14,16,0.09128
,,00261.635040,A3_24,18,0.09392
,,00261.636720,A3_34,8,0.08336
,,00261.637120,A3_32,6,0.08944
,,00261.170480,A3_44,77,0.56256
,,00261.638000,A3_43,21,0.09728
,,00261.735280,A6_12,15,0.05432
,,00261.740000,A6_11,14,0.04352
,,00261.751920,A6_42,9,0.04128
,,00261.747680,A6_32,8,0.03568
,,00261.730640,A6_21,26,0.15968
,,00261.747840,A6_31,13,0.03672
,,00261.730720,A6_22,29,0.1668
,,00261.767120,B6_14,31,0.11608
,,00261.760640,B6_33,22,0.11472
,,00261.761840,B6_23,19,0.09872
,,00261.762320,B6_34,18,0.09672
,,00261.761040,B6_24,5,0.08832
,,00262.065920,C1_43,13,0.05248
,,00261.917440,A3_21,10,0.19768
,,00262.023200,A3_31,6,0.09208
,,00261.905440,A3_11,12,0.21576
,,00261.915440,A3_12,17,0.20424
,,00261.910480,A3_13,24,0.21224
,,00261.916960,A3_23,9,0.2032
,,00261.910240,A3_14,18,0.21056
,,00261.910080,A3_24,21,0.21208
,,00261.909600,A3_34,14,0.20616
,,00261.915760,A3_32,12,0.20072
,,00261.905520,A3_44,25,0.21344
,,00261.907280,A3_43,23,0.214
,,00261.872720,B6_11,5,0.07288
,,00261.734400,B6_44,28,0.18944
,,00262.153440,C1_11,5,0.05056
,,00262.140480,C1_13,16,0.06632
,,00262.047120,C1_23,18,0.15768
,,00262.058080,C1_33,17,0.14688
,,00262.130000,A6_32,7,0.02264
,,00262.125440,A6_12,65,0.51416
,,00262.118320,A6_11,56,0.51928
,,00262.134960,A6_42,35,0.49896
,,00262.147760,A6_43,39,0.4912
,,00262.298080,A6_32,11,0.33112
,,00262.115680,A6_21,89,0.53408
,,00262.125920,A6_31,36,0.51144
,,00262.118800,A6_22,100,0.52784
,,00262.470160,D1_21,9,0.28016
,,00262.710880,B4_34,5,0.02376
,,00262.717200,B4_24,7,0.03472
,,00262.712080,B4_43,7,0.02176
,,00262.756320,A6_12,6,0.01672
,,00262.757120,A6_11,6,0.01528
,,00262.752320,A6_21,10,0.02384
,,00262.754720,A6_22,9,0.02632
,,00263.023120,A6_12,5,0.01112
,,00263.018880,A6_11,7,0.01688
,,00263.015280,A6_21,13,0.03456
,,00263.016800,A6_22,12,0.03408
,,00263.273520,B1_33,10,0.03888
,,00263.275120,B1_32,6,0.01688
,,00263.175200,A6_12,6,0.01384
,,00263.169200,A6_11,8,0.02032
,,00263.179520,A6_42,5,0.01408
,,00263.184560,A6_43,5,0.01624
,,00263.166320,A6_21,14,0.03728
,,00263.167680,A6_22,11,0.03336
,,00264.826880,B4_34,5,0.01104
,,00264.831920,B4_24,5,0.01432
,,00264.828320,B4_43,7,0.01952
,,00264.874800,B5_21,8,0.0232
,,00265.347920,C5_34,29,0.23712
,,00265.313920,C5_43,62,0.27664
,,00265.322720,C5_44,77,0.3212
,,00265.357440,C5_13,50,0.32664
,,00266.214960,D4_34,7,0.1424
,,00266.420160,D3_24,5,0.02688
,,00266.298720,D4_42,17,0.12776
,,00266.280080,D4_43,20,0.14608
,,00266.216080,D4_32,34,0.21056
,,00266.516640,D4_14,8,0.22096
,,00266.536800,D4_13,9,0.30368
,,00266.564480,D4_34,5,0.16552
,,00266.559440,D4_42,23,0.19744
,,00266.550720,D4_43,27,0.23424
,,00267.010240,B4_24,5,0.02408
,,00267.007360,B4_43,12,0.04688
,,00267.267600,D4_11,8,0.092
,,00267.439280,D1_21,21,0.11848
,,00267.492880,D1_31,14,0.05384
,,00267.496720,D1_42,10,0.0608
,,00267.347360,D3_24,8,0.18208
,,00267.271680,D4_14,8,0.14448
,,00267.038000,D4_13,40,0.38808
,,00266.944080,D4_42,33,0.456
,,00266.929840,D4_43,37,0.47432
,,00266.551920,D4_32,123,0.88656
,,00267.641920,B6_14,7,0.07464
,,00267.636000,B6_33,5,0.08176
,,00267.641200,B6_23,7,0.07456
,,00269.591280,D3_24,5,0.00984
,,00270.050240,A5_14,8,0.04496
,,00270.056400,A5_32,21,0.056
,,00270.060880,A5_21,14,0.056
,,00269.914160,B6_11,5,0.0188
,,00269.926480,B6_33,5,0.01064
,,00269.921040,B6_23,8,0.0188
,,00270.611200,B4_24,5,0.03736
,,00270.604480,B4_43,8,0.02752
,,00270.672800,D3_24,8,0.02216
,,00271.832720,D3_21,8,0.02112
,,00271.837840,D3_33,5,0.07496
,,00271.796960,D3_24,10,0.10768
,,00271.744000,D3_32,7,0.16256
,,00272.541360,D1_21,22,0.08688
,,00272.540880,D1_31,21,0.086
,,00272.545840,D1_42,16,0.07848
,,00272.485040,B4_31,5,0.07456
,,00272.790480,C2_14,10,0.09184
,,00273.313760,D3_24,8,0.02168
,,00273.408960,B5_14,14,0.05184
,,00273.412880,B5_12,5,0.04768
,,00273.413840,B5_21,6,0.048
,,00273.241120,C5_13,55,0.31864
,,00273.231120,C5_34,25,0.20024
,,00273.192320,C5_43,57,0.24456
,,00273.206720,C5_44,73,0.31384
,,00273.707840,B4_24,5,0.00968
,,00273.697680,B4_43,9,0.03472
,,00274.090080,D3_21,5,0.01488
,,00274.091840,D3_24,7,0.01784
,,00274.913280,B3_21,8,0.0272
,,00274.908880,B3_31,18,0.04544
,,00274.918000,B3_12,8,0.02136
,,00274.913920,B3_22,5,0.01592
,,00274.905360,B3_23,7,0.0188
,,00274.902320,B3_14,26,0.17808
,,00274.910480,B3_33,7,0.0184
,,00274.902640,B3_24,7,0.0216
,,00274.908480,B3_34,6,0.016
,,00274.901920,B3_32,11,0.0392
,,00274.901440,B3_43,13,0.0556
,,00274.900720,B3_44,9,0.02472
,,00274.908160,B3_42,9,0.02952
,,00275.212400,B1_42,9,0.16728
,,00275.382000,B6_33,5,0.01128
,,00275.387120,B6_23,5,0.01288
,,00275.379680,B1_13,8,0.25016
,,00275.556320,D3_21,5,0.01072
,,00275.558720,D3_24,6,0.01552
,,00275.776640,B2_31,5,0.09176
,,00275.784960,B2_22,13,0.086
,,00275.768480,B2_42,5,0.03776
,,00275.210400,B1_34,27,0.76768
,,00276.011120,B2_22,8,0.11688
,,00275.898720,A2_21,6,0.01744
,,00276.112160,B1_34,7,0.17032
,,00275.210480,B1_32,99,1.08112
,,00275.208240,B1_44,39,1.07928
,,00275.503440,B1_42,19,0.78704
,,00276.463920,C1_23,12,0.0852
,,00276.464720,C1_33,22,0.08928
,,00276.476400,C1_43,23,0.0676
,,00275.207680,B1_33,179,1.23472
,,00276.388000,B4_24,8,0.05608
,,00276.384960,B4_43,16,0.05816
,,00276.527520,C4_31,5,0.07048
,,00276.776960,C2_11,7,0.11184
,,00276.716800,D3_24,15,0.08144
,,00276.900240,D3_21,7,0.08768
,,00277.293120,A4_41,8,0.0624
,,00277.305680,A4_22,6,0.08416
,,00277.328080,A4_12,11,0.42384
,,00277.294160,A4_32,81,0.85168
,,00277.831760,A4_44,5,0.1848
,,00278.005440,D4_32,7,0.02912
,,00278.417840,D3_21,5,0.01224
,,00278.420320,D3_24,6,0.01576
,,00278.333840,A4_32,17,0.11976
,,00278.599840,A5_14,7,0.02328
,,00278.614240,A4_32,24,0.18696
,,00278.822960,B5_14,13,0.07416
,,00278.820480,B5_12,14,0.0728
,,00278.826560,B5_41,7,0.07112
,,00278.788640,D1_21,42,0.148
,,00278.749040,D1_31,35,0.1696
,,00278.822240,D1_11,10,0.09368
,,00278.796400,D1_22,19,0.13136
,,00278.726640,D1_33,6,0.1908
,,00278.882240,D1_24,11,0.0356
,,00278.728640,D1_42,19,0.17344
,,00278.845280,A2_21,39,0.10512
,,00278.843600,A2_11,37,0.10504
,,00278.848960,A2_12,17,0.09472
,,00278.848560,A2_13,31,0.09336
,,00278.854560,A2_14,29,0.08296
,,00278.848960,A2_33,36,0.09544
,,00278.848800,A2_34,44,0.2388
,,00278.848320,A2_32,34,0.10184
,,00278.850560,A2_43,19,0.08152
,,00278.852560,A2_44,24,0.08792
,,00278.849200,A2_42,19,0.08464
,,00279.035440,A4_32,16,0.102
,,00278.830080,B5_44,11,0.07272
,,00278.820240,B5_21,29,0.08912
,,00279.385040,A1_41,7,0.06288
,,00279.295120,A1_21,31,0.16512
,,00279.399360,A1_31,11,0.04168
,,00279.367280,A1_11,10,0.06728
,,00279.393200,A1_13,21,0.06856
,,00279.397200,A1_22,11,0.04032
,,00279.399600,A1_33,11,0.05752
,,00279.400080,A1_43,7,0.04272
,,00279.404080,A1_44,5,0.03632
,,00279.645200,A1_14,5,0.11496
,,00279.587120,A1_43,12,0.16928
,,00279.661840,A4_32,12,0.08224
,,00279.596960,A1_31,37,0.4156
,,00279.594480,A1_12,20,0.41872
,,00279.593680,A1_22,16,0.41792
,,00279.574000,A1_33,27,0.43912
,,00279.926160,A3_41,5,0.01216
,,00279.921680,A3_21,23,0.15768
,,00279.918800,A3_31,18,0.15768
,,00279.910000,A3_11,20,0.16688
,,00279.909600,A3_12,27,0.16776
,,00279.913200,A3_13,43,0.1696
,,00279.920000,A3_23,11,0.14912
,,00279.912240,A3_14,34,0.16392
,,00279.917680,A3_24,40,0.16056
,,00279.919360,A3_34,16,0.14624
,,00279.921520,A3_32,14,0.148
,,00279.914320,A3_44,42,0.16456
,,00279.914560,A3_43,41,0.1704
,,00279.887120,A4_32,7,0.02064
,,00280.027840,A4_32,5,0.01488
,,00279.599200,A1_41,69,0.61056
,,00279.582560,A1_21,124,0.63208
,,00280.125600,A1_31,6,0.07864
,,00279.586480,A1_11,29,0.61232
,,00279.577280,A1_13,106,0.64104
,,00279.387760,A1_23,128,0.83056
,,00280.115040,A1_33,6,0.0928
,,00279.385040,A1_34,181,0.8648
,,00279.611440,A1_44,30,0.59864
,,00280.230560,A3_41,8,0.13664
,,00280.225600,A3_21,10,0.15944
,,00280.225520,A3_31,14,0.1648
,,00280.194480,A3_11,17,0.19512
,,00280.218240,A3_12,18,0.1716
,,00280.223360,A3_13,22,0.16984
,,00280.224400,A3_23,9,0.15864
,,00280.227600,A3_14,22,0.16616
,,00280.226640,A3_24,21,0.16472
,,00280.228720,A3_34,11,0.15552
,,00280.227760,A3_32,11,0.15032
,,00280.229520,A3_43,28,0.16872
,,00280.164320,A4_32,8,0.01968
,,00280.569920,D1_34,9,0.07368
,,00280.508720,A3_21,7,0.10664
,,00280.510480,A3_31,7,0.1084
,,00280.504640,A3_11,9,0.11776
,,00280.506960,A3_12,10,0.10736
,,00280.506960,A3_13,15,0.116
,,00280.510080,A3_23,6,0.1012
,,00280.513120,A3_14,15,0.10576
,,00280.514080,A3_24,14,0.10288
,,00280.516000,A3_34,7,0.09512
,,00280.510880,A3_32,9,0.10992
,,00280.225920,A3_44,26,0.18032
,,00280.513760,A3_44,17,0.11584
,,00280.514000,A3_43,12,0.11272
,,00280.590160,D1_21,65,0.23856
,,00280.586240,D1_31,42,0.23672
,,00280.736160,D1_11,8,0.05704
,,00280.570400,D1_22,36,0.25768
,,00280.567680,D1_33,19,0.23232
,,00280.569360,D1_24,48,0.2556
,,00280.570240,D1_42,48,0.19576
,,00280.671600,D3_21,5,0.01232
,,00280.671120,D3_24,10,0.02656
,,00280.971680,B3_21,20,0.09064
,,00280.969200,B3_31,27,0.08752
,,00280.975040,B3_11,7,0.026
,,00280.973600,B3_12,22,0.07024
,,00280.970640,B3_22,8,0.07288
,,00280.965200,B3_23,8,0.02864
,,00280.962400,B3_14,11,0.05128
,,00280.963360,B3_33,13,0.03896
,,00280.963680,B3_24,9,0.0304
,,00280.962320,B3_34,13,0.05232
,,00280.963840,B3_32,21,0.08992
,,00280.961520,B3_43,28,0.12496
,,00280.960080,B3_44,14,0.07552
,,00280.965760,B3_42,19,0.08464
,,00281.145120,B6_33,5,0.01272
,,00281.843280,B4_24,6,0.03208
,,00281.835360,B4_43,5,0.02048
,,00282.401440,D3_21,7,0.01736
,,00282.403200,D3_24,5,0.0096
,,00282.688320,C4_12,11,0.07032
,,00282.638000,C4_11,32,0.12984
,,00282.716320,C4_21,12,0.09144
,,00282.692640,C4_31,14,0.1112
,,00282.903360,A5_14,6,0.03672
,,00282.919920,A5_32,11,0.03096
,,00282.925280,A5_21,10,0.03864
,,00282.920720,A5_41,5,0.01792
,,00283.156080,D5_43,7,0.09904
,,00283.145680,D5_22,28,0.23528
,,00284.051280,D1_24,7,0.01488
,,00284.050800,D1_42,5,0.046
,,00284.046720,D4_14,5,0.09192
,,00283.993360,D4_13,7,0.084
,,00284.038640,D4_32,6,0.06504
,,00284.255120,D3_24,10,0.04104
,,00284.223920,B4_24,11,0.03856
,,00284.137760,B4_43,9,0.10984
,,00284.335440,D4_13,7,0.078
,,00284.379840,D4_42,12,0.07248
,,00284.371440,D4_43,22,0.09184
,,00284.369920,D4_32,28,0.142
,,00285.064320,C1_44,9,0.07808
,,00285.158560,C1_13,6,0.03864
,,00285.044960,C1_23,9,0.15472
,,00285.049120,C1_33,21,0.15216
,,00285.064240,C1_43,29,0.09056
,,00285.216320,D3_21,5,0.01056
,,00285.218000,D3_24,5,0.0144
,,00286.373600,B5_21,10,0.02536
,,00286.369440,B5_14,11,0.03728
,,00286.373040,B5_12,5,0.03728
,,00287.057760,B6_33,9,0.02096
,,00287.129360,D3_24,7,0.11224
,,00287.067200,B6_14,6,0.10096
,,00287.063040,B6_23,7,0.1048
,,00287.059520,B6_34,7,0.10872
,,00287.687840,B4_34,5,0.01472
,,00287.929120,D3_21,5,0.0116
,,00287.930000,D3_24,8,0.06952
,,00288.232080,A2_32,7,0.11592
,,00289.456800,B6_14,7,0.01704
,,00289.447840,B6_33,7,0.096
,,00289.452800,B6_44,5,0.09408
,,00289.854800,D3_21,7,0.0208
,,00289.856560,D3_24,6,0.01424
,,00290.346160,A1_21,21,0.1872
,,00290.351520,A1_11,6,0.18152
,,00290.336560,A1_13,17,0.17352
,,00290.336880,A1_23,25,0.1816
,,00290.405520,A1_33,8,0.10696
,,00290.339120,A1_34,35,0.18488
,,00290.604880,C4_11,6,0.116
,,00290.609840,C4_21,11,0.13528
,,00290.647040,C4_31,12,0.08464
,,00291.672800,D3_24,5,0.0104
,,00291.872800,B4_34,5,0.01016
,,00291.872800,B4_44,6,0.01456
,,00291.886400,B4_12,6,0.06552
,,00291.890400,B4_11,6,0.03968
,,00291.872960,B4_33,12,0.07472
,,00291.875440,B4_24,18,0.08256
,,00291.875520,B4_42,10,0.05608
,,00291.872240,B4_43,11,0.06576
,,00291.879280,B4_21,11,0.06488
,,00292.345600,C2_11,6,0.08768
,,00292.343920,C2_12,7,0.08776
,,00292.345520,C2_14,16,0.1396
,,00292.357760,C2_34,14,0.23136
,,00292.644640,B2_31,7,0.22048
,,00292.655440,B2_22,17,0.23304
,,00292.805520,B6_11,5,0.01936
,,00292.812640,B6_23,6,0.01568
,,00293.309840,B1_33,9,0.04216
,,00293.312480,B1_32,6,0.01232
,,00294.009280,D1_21,5,0.01168
,,00293.927840,D3_21,5,0.01376
,,00293.928720,D3_24,5,0.0128
,,00293.893840,D3_32,6,0.05648
,,00293.948400,B6_44,6,0.09528
,,00294.554080,A6_12,18,0.06144
,,00294.553760,A6_11,21,0.06632
,,00294.558720,A6_42,13,0.05304
,,00294.577040,A6_43,5,0.03744
,,00294.555440,A6_32,11,0.05664
,,00294.552800,A6_21,26,0.0728
,,00294.562400,A6_31,13,0.04448
,,00294.551200,A6_22,27,0.1724
,,00294.834880,C1_23,13,0.10064
,,00294.846080,C1_33,29,0.1076
,,00294.851920,C1_43,40,0.11304
,,00294.879120,C1_44,9,0.068
,,00294.994480,A6_32,5,0.0144
,,00295.338000,D1_33,6,0.02976
,,00295.340240,D1_24,15,0.042
,,00294.988080,A6_12,52,0.37272
,,00294.982240,A6_11,46,0.37552
,,00294.989360,A6_42,27,0.36496
,,00295.000000,A6_43,39,0.36336
,,00295.187360,A6_32,6,0.1652
,,00294.980960,A6_21,73,0.38672
,,00294.991520,A6_31,26,0.36416
,,00294.980080,A6_22,84,0.3892
,,00296.220960,D1_21,6,0.13904
,,00296.217520,D1_31,6,0.14456
,,00296.702480,A2_32,6,0.0916
,,00296.732640,B5_21,7,0.0164
,,00296.954560,B4_24,6,0.01624
,,00296.951280,B4_43,5,0.01272
,,00297.276800,D1_31,5,0.10064
,,00297.133040,D3_24,6,0.018
,,00297.280320,D1_21,5,0.16088
,,00297.398000,A2_32,5,0.07648
,,00297.895600,D1_24,9,0.02536
,,00297.820400,A3_21,21,0.10104
,,00297.820880,A3_31,17,0.09824
,,00298.059120,A3_31,8,0.06688
,,00297.809120,A3_11,21,0.11096
,,00297.812240,A3_12,28,0.10576
,,00297.812400,A3_13,40,0.11672
,,00297.811440,A3_14,33,0.11224
,,00297.817040,A3_24,38,0.1056
,,00297.813920,A3_34,19,0.0988
,,00297.815120,A3_32,18,0.10512
,,00297.814080,A3_44,43,0.1108
,,00297.813280,A3_43,39,0.11176
,,00298.230000,A3_41,6,0.14608
,,00298.054000,A3_21,20,0.3388
,,00298.228480,A3_31,8,0.16536
,,00298.033680,A3_11,19,0.36128
,,00298.052960,A3_12,27,0.344
,,00298.055440,A3_23,15,0.33568
,,00298.062720,A3_34,20,0.33016
,,00298.057520,A3_32,21,0.34048
,,00298.062000,A3_44,44,0.33696
,,00298.155920,C4_12,15,0.07704
,,00298.145120,C4_11,27,0.09664
,,00298.156160,C4_21,10,0.07792
,,00298.156160,C4_31,9,0.05648
,,00298.527760,B1_33,5,0.03936
,,00298.405680,D3_24,6,0.01336
,,00298.054880,A3_13,36,0.34928
,,00298.060080,A3_14,32,0.34072
,,00298.061280,A3_24,35,0.33896
,,00298.061680,A3_43,47,0.33904
,,00298.656000,D1_31,6,0.11808
,,00298.600160,D4_13,6,0.05112
,,00298.589680,D4_34,10,0.17448
,,00298.708960,D4_42,8,0.0588
,,00298.570240,D4_43,25,0.19744
,,00298.578720,D4_32,34,0.19008
,,00298.822480,A5_14,5,0.014
,,00298.858720,D1_21,6,0.248
,,00298.919680,D1_31,5,0.18472
,,00299.076960,B4_12,6,0.05704
,,00299.058880,B4_34,5,0.0112
,,00299.060480,B4_44,6,0.02448
,,00299.067680,B4_21,10,0.08168
,,00299.060560,B4_33,11,0.09224
,,00299.062480,B4_24,25,0.09912
,,00299.064720,B4_42,14,0.08576
,,00299.035040,B4_43,24,0.12528
,,00299.582080,B3_31,7,0.02536
,,00299.579280,B3_23,5,0.01272
,,00299.370400,B3_14,34,0.25888
,,00299.582480,B3_33,6,0.02176
,,00299.575520,B3_24,5,0.01152
,,00299.578400,B3_34,8,0.01856
,,00299.582320,B3_32,8,0.02184
,,00299.574320,B3_43,11,0.02928
,,00299.573760,B3_44,9,0.02608
,,00299.580400,B3_42,7,0.018
,,00299.407200,B6_33,6,0.01392
,,00300.536080,B5_21,7,0.02032
,,00300.788640,A1_41,10,0.03224
,,00300.727120,A1_31,15,0.09296
,,00300.725920,A1_11,11,0.09224
,,00300.780800,A1_22,5,0.01328
,,00300.779840,A1_43,6,0.03488
,,00300.762960,A1_44,5,0.05816
,,00300.938800,A1_41,6,0.022
,,00300.720080,A1_21,59,0.26928
,,00300.924880,A1_11,5,0.01816
,,00300.933120,A1_12,5,0.02344
,,00300.713840,A1_13,44,0.2404
,,00300.712400,A1_23,54,0.24368
,,00300.765360,A1_33,19,0.17616
,,00300.715120,A1_34,55,0.25152
,,00300.925280,A1_43,5,0.01848
,,00300.816640,B6_14,5,0.10176
,,00301.162160,D3_21,10,0.03848
,,00301.068560,D3_33,19,0.1488
,,00301.037280,D3_24,20,0.18232
,,00301.166240,D3_34,11,0.0552
,,00301.104800,D3_32,11,0.09632
,,00301.226800,D5_43,5,0.01152
,,00301.077280,D5_22,31,0.23048
,,00301.278160,C1_23,17,0.206
,,00301.283520,C1_33,37,0.1568
,,00301.289840,C1_43,46,0.1828
,,00301.290000,C1_44,12,0.1144
,,00301.431680,A5_14,5,0.02784
,,00301.917200,C2_12,6,0.01672
,,00301.917120,C2_14,13,0.09728
,,00302.465360,D1_21,24,0.13488
,,00302.464080,D1_31,11,0.07864
,,00302.463200,D1_42,12,0.13152
,,00303.162160,B1_33,10,0.03712
,,00303.420880,D3_21,13,0.06088
,,00303.421360,D3_24,19,0.21568
,,00303.917840,A5_14,6,0.02248
,,00304.288080,B6_23,5,0.0116
,,00305.237440,D3_24,7,0.01864
,,00305.309680,B4_43,6,0.0672
,,00306.434480,D3_32,5,0.07768
,,00308.519840,B6_33,6,0.01176
,,00308.525040,B6_23,5,0.01744
,,00309.278880,D4_14,7,0.05936
,,00309.269760,D4_13,10,0.07144
,,00309.256880,D4_34,9,0.07952
,,00309.276880,D4_42,9,0.044
,,00309.279680,D4_43,19,0.05464
,,00309.256080,D4_32,24,0.08144
,,00309.462800,D3_24,6,0.11632
,,00309.608000,B4_43,5,0.01576
,,00309.374160,B5_21,8,0.03864
,,00309.681120,D3_24,12,0.06472
,,00309.581120,D4_13,7,0.15656
,,00309.665760,D4_42,27,0.23944
,,00310.075680,D4_42,8,0.03312
,,00309.654800,D4_43,35,0.25704
,,00310.070240,D4_43,12,0.07712
,,00309.648720,D4_32,48,0.27128
,,00310.067200,D4_32,18,0.08128
,,00310.131360,B6_23,7,0.01528
,,00310.219280,B1_33,9,0.0364
,,00310.222160,B1_32,5,0.01208
,,00310.134320,B6_14,11,0.0372
,,00310.131360,B6_12,5,0.02192
,,00310.124560,B6_11,12,0.03208
,,00310.136960,B6_33,5,0.01424
,,00310.138000,B6_34,5,0.014
,,00310.243520,C6_22,5,0.0684
,,00310.466000,B4_43,6,0.02608
,,00310.656560,D4_14,8,0.11984
,,00310.618720,D4_13,17,0.15984
,,00310.640160,D4_34,8,0.23904
,,00310.660880,D4_42,26,0.21736
,,00310.640720,D4_43,24,0.24848
,,00310.643600,D4_32,42,0.2444
,,00311.484320,C4_11,8,0.13904
,,00311.484400,C4_21,18,0.13416
,,00311.528960,C4_31,14,0.07496
,,00312.523840,B4_43,7,0.01552
,,00312.783920,D3_21,21,0.09264
,,00312.685520,D3_33,21,0.18552
,,00312.700400,D3_24,22,0.17856
,,00312.816400,D3_34,8,0.05344
,,00312.687360,D3_32,19,0.18984
,,00313.254400,A2_21,17,0.08872
,,00313.270880,A2_11,13,0.06552
,,00313.259120,A2_14,6,0.08384
,,00313.240960,A2_33,15,0.10096
,,00313.239760,A2_34,9,0.09128
,,00313.245440,A2_32,6,0.09872
,,00313.237040,A2_44,5,0.09968
,,00313.732560,A3_21,25,0.1488
,,00313.727360,A3_31,16,0.14752
,,00313.726400,A3_11,22,0.15416
,,00313.718320,A3_12,30,0.1572
,,00313.727920,A3_23,10,0.1412
,,00313.724000,A3_14,32,0.14608
,,00313.726480,A3_24,41,0.14976
,,00313.726480,A3_34,18,0.14712
,,00313.727440,A3_32,18,0.14368
,,00313.988480,A3_21,7,0.08872
,,00313.988240,A3_31,8,0.09344
,,00313.988560,A3_11,8,0.0904
,,00313.987920,A3_12,11,0.09336
,,00313.721440,A3_13,51,0.36456
,,00313.983840,A3_14,14,0.10736
,,00313.982320,A3_24,14,0.1036
,,00313.981440,A3_34,8,0.09648
,,00313.985920,A3_32,8,0.09184
,,00313.722720,A3_44,63,0.366
,,00313.723120,A3_43,62,0.36352
,,00314.365120,D1_42,7,0.02216
,,00314.253280,A3_41,6,0.0896
,,00314.253360,A3_21,8,0.09168
,,00314.254000,A3_31,6,0.08712
,,00314.243280,A3_11,9,0.10248
,,00314.250880,A3_12,11,0.09512
,,00314.249280,A3_13,16,0.1084
,,00314.252880,A3_23,6,0.08392
,,00314.247840,A3_14,14,0.09288
,,00314.246320,A3_24,18,0.09744
,,00314.244960,A3_34,10,0.09192
,,00314.251920,A3_32,8,0.092
,,00314.243440,A3_44,20,0.10456
,,00314.247600,A3_43,18,0.10016
,,00314.366000,D1_21,29,0.17088
,,00314.363280,D1_31,21,0.17352
,,00314.498080,D1_22,13,0.03544
,,00314.501600,D1_24,8,0.03768
,,00314.604720,D3_24,6,0.01616
,,00314.747040,B4_24,6,0.01808
,,00314.743920,B4_43,5,0.01208
,,00316.036560,B1_33,10,0.03744
,,00316.039200,B1_32,6,0.01224
,,00316.099120,D3_24,7,0.0176
,,00316.458320,C4_12,13,0.07232
,,00316.452240,C4_11,26,0.15656
,,00316.490480,C4_21,11,0.13368
,,00316.463040,C4_31,13,0.1224
,,00316.966800,A6_12,24,0.07576
,,00316.967360,A6_11,25,0.07912
,,00316.972320,A6_42,16,0.06976
,,00316.974400,A6_32,9,0.05936
,,00316.966960,A6_21,29,0.08432
,,00316.974400,A6_31,18,0.05896
,,00316.965440,A6_22,27,0.08136
,,00317.320240,A6_12,40,0.32576
,,00317.308160,A6_11,39,0.27576
,,00317.322880,A6_42,26,0.25584
,,00317.328240,A6_43,33,0.26664
,,00317.318080,A6_32,11,0.26024
,,00317.306960,A6_21,61,0.28584
,,00317.320240,A6_31,23,0.26232
,,00317.310720,A6_22,78,0.33928
,,00317.534560,B6_33,6,0.0144
,,00318.032880,B3_21,6,0.02248
,,00318.027680,B3_31,17,0.04696
,,00318.036960,B3_12,10,0.03112
,,00318.023760,B3_23,8,0.01808
,,00318.019440,B3_14,8,0.01992
,,00318.020800,B3_33,8,0.02312
,,00318.019760,B3_24,10,0.0276
,,00318.023520,B3_34,8,0.01776
,,00318.019120,B3_32,10,0.03016
,,00318.018480,B3_43,15,0.04624
,,00318.017920,B3_44,11,0.0296
