Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00433.871440,A1_21,21,0.09472
,,00433.891360,A1_23,8,0.19576
,,00433.962800,B3_32,5,0.10128
,,00434.498080,B6_33,6,0.0472
,,00435.478400,A2_33,7,0.02504
,,00436.541760,A2_21,5,0.10264
,,00436.616800,B6_33,6,0.03896
,,00439.194080,A6_22,49,0.402
,,00439.253280,A6_21,80,0.42888
,,00439.919920,A1_21,29,0.14304
,,00440.220240,B6_33,6,0.03696
,,00440.775200,B6_14,5,0.09616
,,00440.606320,B6_33,15,0.28248
,,00440.718560,B6_34,5,0.05432
,,00442.870720,D1_42,5,0.10104
,,00443.057440,B4_43,20,0.2244
,,00446.147760,B3_32,5,0.09352
,,00447.978240,A1_23,8,0.3812
,,00448.472960,B3_14,6,0.02968
,,00448.379440,B6_14,8,0.20752
,,00448.522240,A6_21,47,0.19288
,,00448.518160,A6_22,16,0.22536
,,00450.183440,B6_14,6,0.1848
,,00450.162800,B6_33,12,0.09336
,,00452.154400,B6_33,6,0.02624
,,00452.465520,C1_23,30,1.23552
,,00454.414640,B3_32,7,0.0432
,,00455.894240,A6_22,5,0.102
,,00456.290320,A2_21,22,0.35152
,,00456.303440,A2_33,32,0.24176
,,00456.306400,A2_34,16,0.18376
,,00457.171680,C2_12,5,0.034
,,00459.444960,A6_22,7,0.0816
,,00459.679520,A2_34,6,0.07056
,,00460.913360,B3_32,6,0.11096
,,00461.467680,B6_33,5,0.04952
,,00461.570080,A1_21,43,0.19752
,,00461.712880,A1_23,7,0.19584
,,00462.124400,B6_14,11,0.37616
,,00463.976560,A6_22,5,0.03624
,,00464.159360,B4_43,7,0.0648
,,00464.923280,B3_43,6,0.10168
,,00466.078320,B6_33,6,0.04928
,,00467.248160,D1_42,6,0.02384
,,00467.439200,A2_34,5,0.1852
,,00468.563120,A2_34,5,0.03104
,,00469.144560,A6_22,6,0.13032
,,00469.780720,D3_33,5,0.08248
,,00470.197440,A6_22,5,0.12688
,,00470.577520,B6_33,5,0.01384
,,00473.775920,A2_21,5,0.08096
,,00473.914000,B6_14,9,0.1688
,,00473.853840,B6_33,15,0.23288
,,00474.099280,A2_21,6,0.15384
,,00473.791600,A2_34,19,0.37776
,,00474.858960,B3_43,7,0.07752
,,00476.643840,A6_22,16,0.29864
,,00477.766240,A6_21,38,0.1656
,,00477.737520,A6_22,20,0.274
,,00479.159120,B1_32,5,0.10736
,,00479.996000,A6_22,7,0.13752
,,00480.563120,B3_43,7,0.08192
,,00482.822400,A6_22,19,0.26896
,,00482.887600,A6_21,41,0.27224
,,00484.851360,A1_23,6,0.24112
,,00486.034880,A3_44,16,0.23672
,,00486.047440,B6_14,9,0.17944
,,00486.559920,A2_33,6,0.05248
,,00487.169440,A1_21,28,0.17584
,,00487.960800,A2_34,5,0.12568
,,00490.667040,A2_34,5,0.08832
,,00490.630880,B3_32,6,0.04064
,,00490.756720,B3_43,6,0.08904
,,00490.664720,A6_22,7,0.1244
,,00491.342480,A6_21,8,0.188
,,00491.479680,A6_22,5,0.07496
,,00491.700240,A6_22,5,0.09472
,,00492.292480,C4_11,5,0.14688
,,00493.868720,A3_13,29,0.1916
,,00494.214800,A3_13,5,0.092
,,00493.946400,A3_44,22,0.27368
,,00493.965440,A3_43,5,0.1904
,,00494.255120,A6_21,8,0.04928
,,00494.235920,A6_22,7,0.06048
,,00495.924160,B3_32,8,0.06072
,,00497.925840,A6_22,6,0.11528
,,00498.171520,B6_33,5,0.10184
,,00498.543280,D1_33,6,0.09224
,,00498.547920,D1_24,5,0.07048
,,00499.557760,A2_33,5,0.06592
,,00499.447120,A2_34,8,0.22264
,,00500.598240,A4_32,6,0.1088
,,00501.573280,B3_44,5,0.04768
,,00501.714560,B6_33,5,0.01672
,,00501.836080,A1_23,5,0.22592
,,00502.138640,A6_22,6,0.10864
,,00503.426880,B6_33,5,0.04512
,,00503.546160,B3_32,20,0.25016
,,00503.549200,B3_43,33,0.2828
,,00503.628240,B3_44,7,0.19848
,,00503.547200,B3_42,25,0.26288
,,00503.959760,B3_32,15,0.13464
,,00503.962880,B3_43,13,0.13088
,,00503.981440,B3_44,5,0.08608
,,00503.959600,B3_42,10,0.13272
,,00504.768400,A6_21,7,0.05272
,,00504.751920,A6_22,5,0.06248
,,00505.309200,B1_33,9,0.21752
,,00505.369440,B1_32,8,0.15408
,,00505.877920,A6_22,5,0.06424
,,00506.320560,B6_33,5,0.01376
,,00506.420880,A4_32,5,0.19504
,,00506.608800,B4_34,5,0.148
,,00506.719680,B4_43,5,0.0208
,,00506.926880,B4_43,11,0.05408
,,00507.778640,A2_34,6,0.04192
,,00507.783520,A2_33,8,0.17264
,,00508.058160,A6_22,5,0.06936
,,00509.585360,A6_22,9,0.19392
,,00510.006560,B6_33,5,0.03792
,,00512.278320,A6_21,75,0.42472
,,00512.371120,A6_22,52,0.43696
,,00512.783200,A2_21,6,0.13368
,,00515.281840,A1_21,33,0.18816
,,00516.943120,A6_22,6,0.02968
,,00517.026720,C2_12,9,0.1284
,,00517.260560,B3_43,5,0.02584
,,00518.109360,B6_33,5,0.02912
,,00520.252000,B4_43,5,0.0468
,,00520.743360,A6_21,68,0.36368
,,00520.558560,A6_22,50,0.52944
,,00521.418320,C4_32,5,0.1152
,,00523.314080,A2_21,6,0.10368
,,00523.576160,B6_14,9,0.2212
,,00524.872960,A6_22,7,0.15408
,,00526.906880,A2_34,5,0.06976
,,00527.747040,B6_33,11,0.07944
,,00527.788880,B6_14,5,0.24928
,,00531.568000,A6_22,6,0.06096
,,00531.824960,B3_44,9,0.25472
,,00531.200480,C1_23,34,1.26744
,,00531.797920,B3_32,37,0.6248
,,00531.800320,B3_43,47,0.60656
,,00531.798640,B3_42,35,0.60232
,,00533.120000,B6_33,6,0.05872
,,00533.804480,A2_21,7,0.17856
,,00533.948960,A2_11,5,0.08832
,,00536.096960,B4_43,8,0.05512
,,00536.344160,A1_21,38,0.16856
,,00536.501760,A6_22,5,0.0772
,,00538.487280,A2_33,5,0.04472
,,00538.649600,B6_14,6,0.1452
,,00538.545360,B6_33,6,0.1416
,,00539.153200,A6_22,5,0.0436
,,00539.134960,B6_14,6,0.14312
,,00539.822800,B3_32,7,0.16344
,,00541.904720,A2_11,5,0.03792
,,00543.539840,A6_11,6,0.17848
,,00544.246560,A6_22,6,0.10672
,,00544.246800,A6_21,18,0.20568
,,00546.162560,B6_33,6,0.02776
,,00546.617680,A6_22,8,0.12824
,,00547.150560,B3_43,6,0.17976
,,00547.294720,A6_22,5,0.03776
,,00549.009520,A6_22,5,0.03016
,,00550.337360,B3_43,5,0.02688
,,00550.249600,B6_33,8,0.05632
,,00550.325600,B3_32,5,0.09488
,,00551.605760,A2_34,7,0.09696
,,00552.050320,B3_14,5,0.02368
,,00553.927360,A6_22,5,0.12256
,,00554.422640,A2_21,8,0.12
,,00554.612160,B1_33,10,0.19096
,,00554.981360,A2_21,5,0.08048
,,00556.400320,A1_23,11,0.28616
,,00557.603120,B6_33,7,0.11
,,00558.379600,A6_22,5,0.11128
,,00559.018720,B6_14,11,0.35544
,,00561.242240,B3_43,6,0.12448
,,00561.256480,B3_44,5,0.118
,,00564.765680,A2_21,5,0.01728
,,00564.764400,A2_33,7,0.0888
,,00565.110720,A1_23,6,0.03976
,,00565.050160,A2_33,17,0.3108
,,00565.061280,A2_34,11,0.30776
,,00564.991760,C1_23,29,1.15616
,,00570.144320,A6_21,11,0.13872
,,00570.127280,A6_22,5,0.05968
,,00571.662960,A6_22,6,0.0776
,,00572.641440,A1_21,34,0.25592
,,00572.703280,A3_13,14,0.10992
,,00574.407200,A2_21,6,0.12944
,,00576.261680,A6_21,61,0.282
,,00576.012960,A6_22,44,0.54544
,,00579.425840,B6_33,5,0.08568
,,00580.561520,A6_22,10,0.2756
,,00581.243120,A3_44,16,0.266
,,00581.246720,C4_11,12,0.36552
,,00582.079120,A6_22,8,0.09616
,,00582.876160,B6_33,5,0.0724
,,00582.947200,B6_14,10,0.20864
,,00584.266800,A6_22,6,0.13088
,,00584.312000,A6_21,10,0.19048
,,00585.167040,B6_33,5,0.04296
,,00585.437760,B6_14,11,0.41208
,,00586.454480,B6_33,6,0.02216
,,00586.822240,B4_43,8,0.17312
,,00587.302720,B6_33,5,0.02688
,,00587.372240,A2_21,5,0.04816
,,00587.679920,A6_22,11,0.08184
,,00588.817840,A2_33,5,0.03008
,,00589.379680,B3_31,6,0.16312
,,00589.340320,B3_14,6,0.11624
,,00589.148720,B3_32,31,0.40208
,,00589.260080,B3_44,8,0.16384
,,00589.148880,B3_42,23,0.27008
,,00589.667280,B3_32,11,0.09936
,,00589.151120,B3_43,43,0.61856
,,00589.532480,B3_42,13,0.32912
,,00590.124480,B6_33,7,0.02016
,,00591.021520,B6_33,6,0.05656
,,00592.520880,B6_33,5,0.06456
,,00592.657520,A6_21,10,0.14008
,,00592.727680,A6_22,5,0.02968
,,00593.228080,A6_21,7,0.11064
,,00593.130000,A6_22,8,0.26392
,,00594.869200,B6_33,5,0.01752
,,00596.079120,A2_34,7,0.10624
,,00597.072240,B6_33,5,0.02312

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF
Control,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,,,,,,,,,,,,,,,,,,,,,,,,
Concentration,,,,,,,,,,,,,,,,,,,,,,,,
Additional Information,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.
