Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00258.642960,C1_33,19,0.14176
,,00258.644880,C1_43,17,0.08
,,00259.094320,D1_42,5,0.02272
,,00258.905360,C3_12,5,0.10272
,,00258.927440,A6_21,8,0.02152
,,00258.929760,A6_22,10,0.02512
,,00259.824960,B4_34,5,0.06384
,,00259.973760,A6_22,8,0.19472
,,00260.572640,A1_13,5,0.01656
,,00260.571840,A1_23,6,0.01728
,,00260.480080,A2_34,5,0.11056
,,00260.610080,A6_21,6,0.02
,,00260.612320,A6_22,8,0.0264
,,00260.559120,A1_34,10,0.17184
,,00261.042480,A1_23,6,0.01592
,,00261.214560,A1_13,5,0.01552
,,00261.463600,A1_13,5,0.02192
,,00261.459200,A1_23,7,0.02
,,00261.481200,A6_21,9,0.03368
,,00261.433920,A6_22,13,0.08848
,,00262.194960,C1_23,7,0.10144
,,00262.194400,C1_33,12,0.1028
,,00262.197200,C1_43,15,0.09632
,,00262.205520,B3_14,9,0.032
,,00262.200960,B3_44,5,0.02992
,,00262.285120,A6_21,7,0.1012
,,00262.616080,B1_33,8,0.02088
,,00262.218320,A6_22,18,0.34024
,,00262.476240,B6_33,5,0.03424
,,00262.456080,B6_23,11,0.05416
,,00262.798000,B4_43,8,0.0788
,,00262.316800,B6_14,33,0.49864
,,00262.913680,A6_22,9,0.05328
,,00263.612960,A6_22,13,0.12992
,,00263.735600,B6_33,5,0.02392
,,00263.980000,B1_33,7,0.02392
,,00263.775120,D3_24,9,0.2748
,,00264.008800,A6_22,5,0.01096
,,00264.201440,C3_12,5,0.02792
,,00264.140080,D4_42,9,0.0792
,,00264.582240,A6_22,18,0.13528
,,00265.113040,A2_21,6,0.01744
,,00265.116640,A2_34,6,0.02208
,,00264.902320,D4_42,13,0.14232
,,00265.122480,A2_33,7,0.03016
,,00265.470720,A6_22,9,0.0424
,,00265.384080,B6_14,5,0.04384
,,00265.766080,B4_33,6,0.0268
,,00265.763600,B4_34,7,0.02984
,,00265.764240,B4_43,11,0.03512
,,00265.875760,B3_32,6,0.05696
,,00266.072960,B6_33,10,0.05752
,,00266.135040,A6_21,5,0.02272
,,00266.097840,A6_22,7,0.05968
,,00266.595920,A6_22,5,0.02384
,,00266.825600,C4_11,17,0.09648
,,00267.248480,A6_21,10,0.08048
,,00267.197360,A6_22,23,0.18752
,,00267.790320,A2_34,16,0.27952
,,00268.052880,A6_21,8,0.01904
,,00268.048240,A6_22,10,0.02744
,,00268.562960,A1_31,7,0.04832
,,00268.570240,A1_42,5,0.0348
,,00268.674320,B1_33,11,0.03552
,,00268.680240,B1_32,8,0.13144
,,00268.506960,A1_21,60,0.19312
,,00268.570800,A1_13,11,0.10704
,,00268.558080,A1_23,20,0.1232
,,00268.566800,A1_34,10,0.12224
,,00268.821760,B4_43,5,0.01976
,,00268.906000,D4_42,9,0.04016
,,00269.055760,A6_21,10,0.03752
,,00269.051200,A6_22,9,0.03896
,,00269.193600,A2_21,6,0.13336
,,00269.699360,C1_23,10,0.04336
,,00269.627920,C1_33,17,0.11744
,,00269.631680,C1_43,19,0.1004
,,00269.673200,A1_21,25,0.10704
,,00269.689760,A1_31,6,0.01584
,,00269.700160,A1_13,5,0.0116
,,00269.693280,A1_23,9,0.02232
,,00269.849280,A3_13,7,0.01984
,,00269.868800,B1_33,29,0.14464
,,00269.872560,B1_32,24,0.13688
,,00269.883920,C3_24,7,0.09768
,,00269.840880,B3_32,6,0.0612
,,00270.063920,B4_33,5,0.0504
,,00270.071200,B4_43,12,0.03936
,,00269.851280,A6_22,10,0.13696
,,00270.223280,A6_22,6,0.07376
,,00270.688320,C2_11,5,0.02584
,,00270.682000,C2_12,7,0.04768
,,00270.701840,C2_14,9,0.14432
,,00270.904160,A6_22,5,0.08208
,,00271.548640,A6_21,8,0.02528
,,00271.550960,A6_22,8,0.02192
,,00271.890080,A3_13,9,0.02856
,,00272.199680,A6_21,6,0.0152
,,00272.194800,A6_22,8,0.02344
,,00272.331680,B6_33,8,0.04128
,,00272.890160,A6_21,7,0.02168
,,00272.892400,A6_22,8,0.0204
,,00273.564800,A6_21,7,0.01696
,,00273.563760,A6_22,7,0.01856
,,00273.526960,B6_14,8,0.02464
,,00273.517680,B6_33,9,0.07872
,,00273.524400,B6_34,6,0.01608
,,00273.564960,A4_12,8,0.27352
,,00274.234960,B4_33,23,0.10168
,,00274.155440,B4_34,24,0.15936
,,00274.234880,B4_42,13,0.11016
,,00274.258880,B4_44,8,0.034
,,00274.284560,A6_21,6,0.0192
,,00274.217280,B4_43,36,0.2952
,,00274.924160,A6_22,7,0.09168
,,00275.464640,A3_13,7,0.02456
,,00275.713680,C4_11,29,0.22352
,,00275.814560,A6_22,19,0.19768
,,00276.282960,A1_21,11,0.0468
,,00276.054160,C4_11,11,0.1048
,,00276.316320,C4_11,12,0.04248
,,00276.134880,A6_22,12,0.10752
,,00276.465280,B1_33,9,0.03368
,,00276.466320,B1_32,6,0.10712
,,00276.540960,A1_21,33,0.09544
,,00276.574160,A1_31,7,0.02104
,,00276.581040,A1_13,5,0.01336
,,00276.572640,A1_23,10,0.02464
,,00276.736880,A6_21,12,0.04856
,,00276.732000,A6_22,13,0.05168
,,00277.019120,B3_32,6,0.07424
,,00277.452960,B6_14,10,0.0348
,,00277.426080,B6_33,15,0.06184
,,00277.432800,B6_23,5,0.036
,,00277.447040,B6_34,8,0.02688
,,00278.000800,A6_22,12,0.06808
,,00278.176160,B1_33,7,0.05232
,,00278.571040,C3_12,5,0.10008
,,00278.777840,A2_11,7,0.16672
,,00278.810720,A2_33,11,0.0948
,,00278.546400,A2_34,34,0.55744
,,00279.234480,B4_34,5,0.08544
,,00279.247200,B4_43,13,0.0764
,,00279.257600,A6_22,8,0.04872
,,00279.895520,A6_22,7,0.06472
,,00280.044160,A3_12,9,0.12968
,,00279.960320,A3_13,52,0.31272
,,00279.964000,A3_14,16,0.19808
,,00280.027600,A3_24,29,0.16504
,,00280.039360,A3_34,15,0.12624
,,00280.045200,A3_44,29,0.13352
,,00280.064480,A3_43,15,0.10112
,,00280.543840,D1_33,7,0.05304
,,00280.548560,D1_42,11,0.06912
,,00280.489360,A2_21,6,0.11904
,,00280.592960,A6_21,9,0.02424
,,00280.546560,A6_22,13,0.07224
,,00280.548480,D1_24,53,0.26128
,,00280.610400,A2_34,5,0.11776
,,00280.959840,B6_14,8,0.10384
,,00280.867360,B6_33,10,0.17616
,,00281.313440,B4_34,6,0.02712
,,00281.592880,A6_21,12,0.03392
,,00281.542560,A6_22,12,0.09432
,,00281.935680,B3_44,6,0.14232
,,00282.477520,A6_21,8,0.01944
,,00282.347440,A6_22,15,0.16128
,,00282.996800,A2_21,7,0.03608
,,00283.016320,A2_11,6,0.02192
,,00283.015760,A2_33,7,0.05768
,,00283.018000,A2_34,6,0.08688
,,00283.010720,A2_32,7,0.0256
,,00283.564800,A4_12,5,0.16368
,,00283.515600,A4_32,23,0.22344
,,00284.098720,B3_14,8,0.03136
,,00284.092800,B3_44,5,0.03088
,,00283.971760,A6_21,9,0.02096
,,00283.966880,A6_22,8,0.02144
,,00284.344080,C2_11,7,0.06048
,,00284.359040,C2_12,8,0.08816
,,00284.506560,A2_21,9,0.04992
,,00284.328880,C6_21,6,0.17248
,,00284.682400,A2_33,5,0.05432
,,00284.510560,A2_34,12,0.38032
,,00284.805040,A6_22,10,0.08104
,,00285.087200,A3_13,5,0.01072
,,00285.200240,C2_14,5,0.05208
,,00285.465120,A6_21,8,0.0632
,,00285.460240,A6_22,10,0.02232
,,00285.308320,B6_14,14,0.20296
,,00285.473280,B6_33,13,0.05184
,,00285.482800,B6_23,5,0.03152
,,00285.477680,B6_34,7,0.01824
,,00286.079440,A2_21,5,0.04152
,,00286.257600,B3_14,8,0.02072
,,00286.265520,B3_43,5,0.012
,,00286.247920,B3_44,5,0.0204
,,00286.507680,B1_33,7,0.01736
,,00286.509120,B1_32,10,0.10896
,,00286.986480,D1_42,5,0.0276
,,00287.351280,B4_43,6,0.01616
,,00287.266000,A6_21,9,0.02536
,,00287.262800,A6_22,12,0.04288
,,00287.576880,A3_13,7,0.02112
,,00287.908240,B6_14,7,0.02048
,,00287.897920,B6_33,8,0.05304
,,00288.870560,B3_14,6,0.01992
,,00288.864160,B3_32,6,0.02024
,,00288.875040,B3_43,5,0.02232
,,00288.650560,B4_43,8,0.02176
,,00288.784960,A6_22,8,0.04152
,,00289.343600,D1_21,5,0.03288
,,00289.348560,D1_31,5,0.01848
,,00289.298640,D1_33,10,0.06744
,,00289.313680,D1_43,5,0.05176
,,00289.313680,D1_42,12,0.05432
,,00289.309680,D1_24,21,0.12224
,,00289.464960,C1_23,5,0.0208
,,00289.464320,C1_33,12,0.12384
,,00289.465520,C1_43,12,0.072
,,00289.439200,A3_13,7,0.016
,,00289.392240,A6_21,7,0.01944
,,00289.394480,A6_22,8,0.0248
,,00290.157840,B4_33,18,0.10968
,,00290.050320,B4_34,9,0.13648
,,00290.062320,B4_43,25,0.14496
,,00290.048000,A6_22,9,0.10416
,,00290.724960,A6_21,5,0.0152
,,00290.727040,A6_22,8,0.02024
,,00291.213520,D3_33,5,0.01816
,,00291.417760,B3_14,6,0.01448
,,00291.572720,B3_32,5,0.01976
,,00291.579440,B3_43,6,0.06984
,,00291.497760,B6_14,8,0.04776
,,00291.501680,B6_33,14,0.06208
,,00291.506000,B6_34,6,0.01912
,,00291.438560,B6_44,5,0.10128
,,00292.233760,A6_21,5,0.03656
,,00292.230560,A6_22,16,0.13376
,,00292.870880,A2_21,7,0.01912
,,00292.880880,A2_11,6,0.0356
,,00292.859440,A2_33,9,0.08056
,,00293.058240,A6_22,11,0.10728
,,00293.462480,B6_23,10,0.18072
,,00293.991040,C1_23,6,0.12496
,,00293.991360,C1_33,11,0.12088
,,00293.991600,C1_43,15,0.12472
,,00293.938000,C2_11,5,0.0908
,,00294.034240,A2_21,5,0.01328
,,00294.288960,B1_33,5,0.0188
,,00294.351680,B3_14,10,0.03136
,,00294.351360,B3_34,5,0.02504
,,00294.133040,A6_22,12,0.19664
,,00294.578880,A6_21,5,0.01056
,,00294.578640,A6_22,13,0.20896
,,00295.199760,A6_21,7,0.04504
,,00295.201840,A6_22,7,0.07848
,,00296.009360,A6_21,5,0.03016
,,00296.008800,A6_22,6,0.10744
,,00296.161680,B3_14,7,0.01536
,,00296.661600,D1_42,5,0.07368
,,00296.743920,A2_21,5,0.04488
,,00297.018800,C3_12,5,0.03016
,,00297.226400,A6_22,5,0.08264
,,00297.691600,A6_21,8,0.1012
,,00297.691120,A6_22,11,0.10992
,,00298.326880,B5_21,5,0.03952
,,00298.503360,A6_22,7,0.02296
,,00298.760080,A3_21,5,0.02536
,,00298.751680,A3_12,6,0.022
,,00298.569040,A3_14,22,0.19928
,,00298.618000,A3_24,29,0.18776
,,00298.612160,A3_34,15,0.15816
,,00298.632640,A3_44,33,0.16408
,,00298.643200,A3_43,22,0.15416
,,00298.564000,A3_13,67,0.35656
,,00299.617360,B6_33,9,0.03168
,,00299.780240,B4_43,9,0.0408
,,00299.628000,B6_14,6,0.02312
,,00300.237360,A6_22,7,0.026
,,00301.019680,A6_22,11,0.21432
,,00301.807040,A6_12,6,0.02488
,,00301.374960,A6_22,76,0.49544
,,00301.514560,A6_21,62,0.39832
,,00302.194560,B1_33,5,0.0416
,,00302.311600,B3_44,6,0.07416
,,00303.118000,B4_43,7,0.01792
,,00303.126640,B1_33,11,0.08712
,,00303.436720,D1_24,18,0.09088
,,00303.593360,A4_12,7,0.23896
,,00303.843760,A4_32,18,0.1
,,00305.163360,A2_21,5,0.02376
,,00305.174560,A2_11,5,0.0192
,,00305.154560,A2_33,7,0.04256
,,00305.168240,A2_34,5,0.07712
,,00305.343520,A3_13,6,0.02208
,,00305.440960,B3_32,5,0.01792
,,00305.448000,B3_43,5,0.01872
,,00305.391200,B3_42,6,0.06264
,,00305.556800,A6_21,29,0.2788
,,00305.311760,A6_22,41,0.58688
,,00306.364000,D1_24,9,0.038
,,00307.023520,B4_34,5,0.04632
,,00307.099120,D1_42,6,0.06848
,,00307.031840,A6_22,10,0.1636
,,00307.976960,B1_33,11,0.03992
,,00307.979360,B1_32,13,0.09864
,,00308.110640,B6_33,6,0.03152
,,00308.116160,B6_34,5,0.0192
,,00308.147520,A6_22,6,0.14184
,,00308.744880,B3_14,7,0.01624
,,00308.740560,A6_22,14,0.26808
,,00309.474560,A3_13,9,0.0264
,,00309.448880,B6_14,5,0.0272
,,00309.416240,B6_33,11,0.0452
,,00309.437600,B6_34,7,0.02256
,,00309.442400,A6_21,29,0.42256
,,00309.185280,A6_22,47,0.56056
,,00310.158000,A2_34,7,0.11656
,,00310.472080,B3_14,7,0.02744
,,00310.307840,B3_32,5,0.1116
,,00310.477680,B3_44,6,0.02136
,,00310.670080,A2_21,5,0.01608
,,00311.101680,A3_13,10,0.02592
,,00311.340560,B3_14,5,0.0116
,,00310.943360,A6_22,39,0.34016
,,00311.124400,A6_21,36,0.27752
,,00311.693040,B6_33,5,0.01312
,,00312.010080,B4_43,5,0.0564
,,00313.084400,A1_31,6,0.06144
,,00313.044880,A1_21,47,0.15824
,,00313.093440,A1_13,14,0.11112
,,00313.084320,A1_23,26,0.11896
,,00313.089360,A1_34,9,0.10768
,,00313.244720,A2_21,9,0.05976
,,00313.256560,A2_11,7,0.12024
,,00313.253680,A2_33,5,0.01032
,,00313.176080,A2_34,7,0.168
,,00313.509520,A3_13,7,0.01896
,,00313.516000,B4_32,5,0.05648
,,00313.652400,A6_22,13,0.10872
,,00314.272880,A2_21,5,0.02552
,,00314.278320,A2_11,5,0.01184
,,00314.278320,A2_34,6,0.04184
,,00314.285440,A6_22,15,0.29656
,,00314.498080,B6_33,9,0.05088
,,00314.504080,B6_34,5,0.01312
,,00314.767680,B4_43,5,0.0132
,,00314.686480,A6_21,5,0.076
,,00314.685920,A6_22,11,0.09928
,,00315.729520,C1_33,11,0.08752
,,00315.730720,C1_43,14,0.0868
,,00315.730080,C1_23,12,0.23232
,,00315.912080,A6_22,9,0.1256
,,00316.307920,C2_14,5,0.06264
,,00316.358400,A6_12,6,0.07976
,,00315.886080,A6_21,78,0.66704
,,00316.240960,A6_22,43,0.31336
,,00316.930160,B1_33,7,0.03848
,,00316.927360,B1_32,7,0.01912
,,00317.090720,B3_14,7,0.01928
,,00317.084560,B3_44,5,0.01864
,,00317.033760,C5_44,12,0.16992
,,00317.260240,A2_34,5,0.19544
,,00318.396400,D3_33,5,0.01856
,,00318.414800,D3_44,5,0.12368
,,00318.843760,A3_12,6,0.11728
,,00318.773280,A3_14,15,0.16888
,,00318.816800,A3_24,32,0.17336
,,00318.818560,A3_34,13,0.1256
,,00318.820080,A3_44,33,0.16072
,,00318.844240,A3_43,26,0.13728
,,00318.768880,A3_13,66,0.41512
,,00319.719120,B6_14,5,0.0532
,,00319.964080,A6_22,11,0.10776
,,00320.325120,B3_14,5,0.01736
,,00320.460480,D1_24,20,0.0924
,,00320.461040,D1_42,5,0.09752
,,00320.587040,A2_11,8,0.22736
,,00320.763680,A2_33,13,0.0612
,,00320.732880,A2_34,12,0.08488
,,00320.824880,B3_14,7,0.0448
,,00320.826640,A6_22,5,0.01344
,,00320.961840,B1_33,8,0.02168
,,00320.961840,B1_32,9,0.06544
,,00321.197200,D1_33,6,0.13136
,,00321.199440,D1_24,27,0.13048
,,00321.206720,D1_34,8,0.1336
,,00321.606880,D1_21,5,0.01352
,,00321.666000,A6_22,14,0.12072
,,00321.956640,A1_21,34,0.11272
,,00321.973600,A1_31,8,0.04248
,,00321.983360,A1_13,8,0.06504
,,00321.976560,A1_23,15,0.0504
,,00321.980800,A1_34,5,0.04912
,,00322.147280,C5_44,11,0.10952
,,00322.202640,B6_33,7,0.01712
,,00322.512320,A6_21,5,0.03784
,,00322.459840,A6_22,17,0.10872
,,00323.225440,A4_12,6,0.0968
,,00323.469120,B3_44,6,0.15
,,00323.491120,B4_43,8,0.10136
,,00323.338080,A6_22,5,0.0708
,,00323.763040,B1_33,7,0.01896
,,00323.702720,B1_32,8,0.0808
,,00323.542880,B3_43,5,0.12576
,,00323.952000,C1_23,10,0.14552
,,00323.951600,C1_33,17,0.14392
,,00323.954880,C1_43,18,0.13536
,,00324.163520,A1_21,13,0.09256
,,00324.145600,D1_34,9,0.27936
,,00324.601440,B3_14,5,0.03272
,,00324.290000,A6_21,9,0.262
,,00324.166960,A6_22,27,0.24552
,,00325.045040,B6_14,5,0.01192
,,00324.859440,B6_33,6,0.04168
,,00325.024960,B6_33,8,0.02656
,,00325.013680,B6_44,9,0.05072
,,00325.395840,B1_33,6,0.01824
,,00325.396560,B1_32,5,0.0132
,,00326.111040,A3_13,6,0.01448
,,00325.959920,B4_43,5,0.03792
,,00325.987920,A6_21,9,0.0272
,,00325.990160,A6_22,8,0.01992
,,00326.169520,A2_34,6,0.05104
,,00326.706080,A6_21,6,0.01824
,,00326.708160,A6_22,8,0.02072
,,00327.220080,B3_14,8,0.02112
,,00327.075360,B4_43,7,0.13256
,,00327.410880,B1_33,6,0.014
,,00327.446240,A6_21,8,0.02088
,,00327.446560,A6_22,7,0.01832
,,00327.690160,B4_34,5,0.11624
,,00327.712480,B4_43,7,0.1492
,,00328.162960,A6_22,5,0.01408
,,00328.777120,A6_22,6,0.03632
,,00329.020560,C1_23,6,0.0396
,,00328.965840,C1_33,16,0.09424
,,00328.965600,C1_43,15,0.09584
,,00329.287280,B3_32,5,0.02224
,,00329.298960,A6_21,6,0.01784
,,00329.299280,A6_22,7,0.01824
,,00330.127840,A6_21,5,0.01864
,,00330.229040,A2_34,5,0.02904
,,00330.380960,B3_42,5,0.01024
,,00330.130160,A6_22,7,0.02104
,,00330.791440,B1_33,6,0.03152
,,00330.681920,A6_21,11,0.0424
,,00330.677120,A6_22,12,0.04424
,,00331.001680,B6_33,13,0.05816
,,00331.008240,B6_34,10,0.07592
,,00331.236000,C3_12,5,0.0284
,,00331.021280,B3_14,15,0.14584
,,00331.013120,B6_14,48,0.29848
,,00331.267520,B6_12,5,0.022
,,00331.185040,B6_11,8,0.10424
,,00331.256000,B6_33,15,0.05064
,,00331.261040,B6_23,5,0.02624
,,00331.201120,B6_34,15,0.0912
,,00331.270000,B6_44,10,0.02664
,,00331.458000,B4_43,7,0.02136
,,00331.617840,D1_24,11,0.04864
,,00331.622320,D1_42,6,0.03912
,,00332.070560,A6_21,5,0.0136
,,00332.005360,A6_22,11,0.09544
,,00331.893440,B6_14,5,0.1016
,,00331.822960,B6_33,9,0.12136
,,00331.771760,B6_44,8,0.15008
,,00332.162960,B6_14,10,0.0348
,,00332.145280,B6_33,16,0.05816
,,00332.158000,B6_23,5,0.0232
,,00332.153760,B6_34,7,0.04488
,,00332.146880,B6_43,5,0.01512
,,00332.138880,B6_44,10,0.03712
,,00332.377760,D1_24,8,0.03528
,,00332.914480,A6_22,8,0.03664
,,00333.138720,D1_21,10,0.1304
,,00333.250880,A2_34,10,0.31088
,,00333.681120,D1_33,7,0.2096
,,00333.684240,D1_24,45,0.20816
,,00333.686160,D1_42,9,0.1204
,,00333.712480,A6_22,6,0.1152
,,00334.108800,B3_31,14,0.07328
,,00333.990320,B3_32,7,0.17456
,,00334.319760,B4_34,10,0.0792
,,00334.334240,B4_43,8,0.29664
,,00334.468880,A6_21,8,0.02224
,,00334.464640,A6_22,8,0.02
,,00335.172160,B1_33,7,0.02592
,,00335.175040,B1_32,5,0.01352
,,00335.346800,A6_22,9,0.0212
,,00335.351520,A6_21,9,0.11088
,,00336.122080,A3_13,8,0.02512
,,00336.330080,A1_31,6,0.06112
,,00336.337040,A1_13,5,0.02608
,,00336.330400,A1_23,13,0.06184
,,00336.336880,A1_34,7,0.06232
,,00336.163840,A6_22,14,0.21744
,,00336.294720,A1_21,39,0.11368
,,00336.634880,B1_33,8,0.06648
,,00336.855200,A2_21,9,0.02768
,,00336.867360,A2_11,7,0.02
,,00336.850080,A2_33,9,0.06296
,,00336.912960,B4_34,5,0.08816
,,00337.028480,A6_22,11,0.18248
,,00337.519200,A6_21,10,0.08176
,,00337.514640,A6_22,10,0.04544
,,00338.158960,D4_42,16,0.16672
,,00338.187280,D4_32,5,0.142
,,00338.504560,A6_21,8,0.01784
,,00338.499920,A6_22,8,0.01912
,,00338.738960,B3_14,12,0.1304
,,00339.313280,B3_14,8,0.02096
,,00339.336560,A6_21,8,0.01872
,,00339.331760,A6_22,7,0.01696
,,00339.205760,B6_14,13,0.0968
,,00339.240400,B6_33,17,0.05816
,,00339.253200,B6_34,10,0.05424
,,00339.242480,B6_43,5,0.0284
,,00339.245920,B6_44,5,0.02312
,,00340.341120,A3_13,8,0.02448
,,00340.527840,C3_12,5,0.01536
,,00340.605280,B3_14,7,0.01976
,,00340.564800,B3_43,5,0.05904
,,00340.709840,A2_33,5,0.09824
,,00340.631280,A6_21,11,0.03744
,,00340.632880,A6_22,9,0.03152
,,00340.885120,A2_21,5,0.04776
,,00341.346320,D3_33,5,0.12304
,,00341.349280,D3_24,14,0.12744
,,00341.384160,D3_32,5,0.1168
,,00341.761440,D1_42,6,0.0556
,,00341.650080,C5_44,13,0.10552
,,00342.185600,A2_34,5,0.03912
,,00342.108640,D3_24,10,0.07616
,,00342.253840,A6_21,8,0.03296
,,00342.250640,A6_22,7,0.03392
,,00342.484320,D1_24,5,0.01544
,,00342.835440,A6_22,6,0.02072
,,00343.022480,C3_12,5,0.0152
,,00343.220240,D1_42,6,0.04944
,,00343.664560,A6_21,15,0.23304
,,00343.663920,A6_22,11,0.03008
,,00344.097280,B1_33,5,0.01096
,,00343.923440,B6_14,6,0.27272
,,00344.344000,B6_14,7,0.02456
,,00344.331440,B6_33,11,0.04504
,,00344.327360,B6_23,6,0.0292
,,00344.338720,B6_34,8,0.02008
,,00344.350400,B6_44,6,0.07088
,,00345.092240,D1_24,6,0.02432
,,00345.175280,A6_21,7,0.02392
,,00345.174800,A6_22,11,0.0292
,,00345.473120,B4_43,10,0.10224
,,00345.652560,C1_23,7,0.06512
,,00345.652080,C1_33,11,0.1208
,,00345.653440,C1_43,14,0.10184
,,00345.586000,C3_24,5,0.13872
,,00345.953360,B1_33,5,0.01144
,,00346.008160,A6_21,10,0.12968
,,00346.008160,A6_22,8,0.13712
,,00346.121360,B3_14,6,0.106
,,00346.835440,B3_32,5,0.06376
,,00347.090400,B1_33,5,0.02088
,,00346.884400,A6_21,7,0.02592
,,00346.883920,A6_22,8,0.02864
,,00347.090800,B1_32,11,0.08432
,,00347.330800,D1_24,15,0.14064
,,00347.706000,A6_21,7,0.01864
,,00347.615760,A6_22,8,0.10872
,,00347.853920,B6_14,8,0.03168
,,00347.855200,B6_12,5,0.03392
,,00347.830080,B6_23,5,0.04544
,,00347.832720,B6_44,7,0.0512
,,00347.820400,B6_33,18,0.10408
,,00348.270640,A2_11,6,0.10496
,,00348.583360,B4_43,5,0.038
,,00348.566480,A6_21,8,0.0472
,,00348.479200,A6_22,10,0.1116
,,00349.283840,A6_21,9,0.02176
,,00349.286080,A6_22,10,0.09984
,,00349.588400,B3_42,5,0.01224
,,00349.389600,B4_34,8,0.11832
,,00349.601760,B4_33,17,0.10416
,,00349.610400,B4_34,13,0.07288
,,00349.607680,B4_42,8,0.09256
,,00349.491280,B4_43,38,0.31144
,,00349.603680,B4_32,8,0.22496
,,00350.247360,A6_21,5,0.01832
,,00350.245040,A6_22,8,0.0668
,,00350.906640,A3_13,7,0.02088
,,00351.049920,A6_21,7,0.02016
,,00351.052240,A6_22,8,0.07144
,,00351.246960,D1_42,6,0.032
,,00351.502880,C5_44,9,0.05512
,,00351.712400,A6_21,7,0.0296
,,00351.714560,A6_22,9,0.02904
,,00352.491440,A6_22,7,0.0192
,,00352.547360,B6_14,6,0.01808
,,00352.510080,B6_33,12,0.05904
,,00352.520000,B6_23,5,0.0416
,,00352.534720,B6_34,6,0.02984
,,00353.123440,A3_13,8,0.02664
,,00353.673040,A6_22,13,0.10944
,,00354.083520,C1_23,7,0.04888
,,00354.023680,C1_33,17,0.09376
,,00354.026240,C1_43,15,0.0916
,,00354.374880,A6_22,5,0.01632
,,00355.070240,A6_22,7,0.08376
,,00355.476000,B4_34,7,0.08376
,,00355.477360,B4_43,11,0.09152
,,00355.719840,A6_21,6,0.02832
,,00355.719360,A6_22,6,0.022
,,00355.967840,A2_21,5,0.07672
,,00356.114320,A1_21,52,0.14976
,,00356.147280,A1_31,9,0.10176
,,00356.163440,A1_13,10,0.098
,,00356.155840,A1_23,30,0.11728
,,00356.159120,A1_34,7,0.10008
,,00356.162080,A1_42,8,0.09312
,,00356.077280,A2_34,7,0.15336
,,00356.355200,B3_14,5,0.01144
,,00356.371440,A6_21,5,0.02048
,,00356.370880,A6_22,5,0.02304
,,00356.975600,A6_21,16,0.0912
,,00356.804800,A6_22,21,0.1968
,,00356.888320,B6_33,5,0.016
,,00357.105440,A2_34,5,0.24808
,,00357.308560,B6_33,9,0.03552
,,00357.322960,B6_34,5,0.01344
,,00357.622000,D1_21,5,0.08128
,,00357.592160,D1_31,5,0.10576
,,00357.788880,B3_14,5,0.01712
,,00358.092080,B1_33,6,0.03344
,,00357.875600,A3_12,5,0.1084
,,00357.804560,A3_14,16,0.18216
,,00357.851280,A3_24,30,0.28104
,,00357.835360,A3_34,16,0.1456
,,00358.090880,A3_34,6,0.03168
,,00357.870080,A3_43,23,0.11512
,,00358.103120,A3_43,9,0.03432
,,00357.799840,A3_13,73,0.44984
,,00357.857840,A3_44,41,0.294
,,00358.132160,A6_21,11,0.09944
,,00358.058400,A6_22,17,0.22712
,,00358.456480,B4_43,5,0.018
,,00358.874640,A2_21,7,0.04496
,,00358.792000,B6_14,7,0.13072
,,00359.342240,A6_22,7,0.08424
,,00359.859120,A6_22,6,0.03136
,,00360.582800,B4_43,8,0.03808
,,00360.443280,A6_22,9,0.10848
,,00360.787760,A2_34,6,0.17736
,,00361.848560,B1_33,8,0.08096
,,00362.071200,A6_21,11,0.14472
,,00362.058160,A6_22,16,0.18472
,,00362.950000,C2_11,5,0.06184
,,00363.016080,B3_31,5,0.064
,,00363.100960,A6_21,6,0.01528
,,00363.087520,A6_22,10,0.03288
,,00363.768240,B4_43,6,0.02088
,,00363.919600,D1_42,12,0.21456
,,00363.878240,A6_22,5,0.0888
,,00364.065040,B6_33,7,0.06728
,,00364.182240,D1_31,5,0.084
,,00364.914080,B4_43,5,0.01496
,,00365.010240,A6_21,7,0.02072
,,00364.931040,A6_22,9,0.12144
,,00365.782160,B4_43,5,0.05088
,,00365.813040,A6_21,6,0.0216
,,00365.815440,A6_22,9,0.10464
,,00365.819120,B6_33,7,0.08704
,,00366.611120,B3_14,10,0.03416
,,00366.608560,A6_21,5,0.01136
,,00366.609200,A6_22,7,0.0388
,,00366.875280,A3_13,7,0.01856
,,00367.263120,A6_22,7,0.116
,,00368.001360,B4_43,5,0.04144
,,00368.027920,A6_21,9,0.09016
,,00367.957760,A6_22,13,0.12352
,,00368.502160,D1_24,15,0.1328
,,00368.502800,D1_42,5,0.15208
,,00368.609600,B1_33,8,0.09
,,00368.678800,B1_32,14,0.16224
,,00368.994640,A6_21,23,0.12944
,,00368.899600,A6_22,25,0.22064
,,00369.382080,B3_44,5,0.0244
,,00369.512480,C5_44,5,0.04528
,,00370.607280,D1_24,6,0.01872
,,00370.702640,A2_21,5,0.04072
,,00370.709120,B4_43,7,0.15096
,,00370.780880,A6_21,7,0.01808
,,00370.776320,A6_22,7,0.01728
,,00370.827360,D1_31,6,0.09136
,,00370.866720,B1_33,6,0.04272
,,00371.351040,B5_21,9,0.0488
,,00371.698720,B1_33,5,0.02192
,,00371.744640,A2_21,11,0.03544
,,00371.748400,A2_11,9,0.03168
,,00371.751680,A2_33,8,0.02424
