Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00284.569760,A2_13,34,0.09152
,,00284.570240,A2_14,31,0.09072
,,00284.572080,A2_33,36,0.13352
,,00284.572240,A2_34,41,0.25448
,,00284.572480,A2_32,32,0.10248
,,00284.574960,A2_43,20,0.07824
,,00284.576400,A2_44,29,0.1064
,,00284.573600,A2_42,24,0.08808
,,00285.067280,B6_14,5,0.03216
,,00285.091680,C2_11,21,0.23864
,,00285.092560,C2_12,11,0.24536
,,00285.089760,C2_14,31,0.2972
,,00285.099440,C2_34,17,0.24536
,,00284.508960,D6_44,107,0.72088
,,00285.382640,D6_44,32,0.21736
,,00285.670640,B6_14,8,0.10992
,,00286.083440,B4_33,5,0.01264
,,00286.080080,B4_34,5,0.01056
,,00286.080640,B4_43,6,0.018
,,00286.079440,B4_44,5,0.01272
,,00286.083280,B4_24,8,0.088
,,00286.396640,B6_14,7,0.0332
,,00287.238800,B6_14,5,0.03456
,,00287.411360,D1_33,5,0.01104
,,00287.413440,D1_24,5,0.01224
,,00287.851360,B4_42,5,0.0116
,,00287.847520,B4_43,7,0.01688
,,00288.071600,B6_14,6,0.03824
,,00288.623440,B2_41,5,0.038
,,00288.691360,A6_12,29,0.16584
,,00288.692160,A6_11,29,0.1696
,,00288.696560,A6_42,22,0.16232
,,00288.753920,A6_43,17,0.10536
,,00288.695360,A6_32,10,0.15488
,,00288.692640,A6_21,43,0.16464
,,00288.698160,A6_31,19,0.15632
,,00288.691280,A6_22,41,0.16952
,,00289.317120,A1_41,19,0.07968
,,00289.321920,A1_31,19,0.07496
,,00289.309840,A1_11,13,0.08576
,,00289.333440,A1_22,10,0.05872
,,00289.330240,A1_43,11,0.068
,,00289.038320,A6_12,43,0.31168
,,00289.039200,A6_11,34,0.30464
,,00289.035120,A6_42,24,0.31216
,,00289.037440,A6_43,29,0.316
,,00289.034960,A6_32,12,0.30912
,,00289.034320,A6_21,54,0.31352
,,00289.034720,A6_31,22,0.3136
,,00289.034560,A6_22,74,0.31728
,,00289.586720,A1_14,6,0.22232
,,00289.960160,D1_21,19,0.15592
,,00289.962160,D1_31,15,0.1524
,,00289.951600,D1_33,5,0.0232
,,00289.953760,D1_24,13,0.0352
,,00289.954080,D1_42,7,0.08888
,,00289.505440,A1_41,78,0.61712
,,00289.309760,A1_21,143,0.80496
,,00289.502480,A1_31,36,0.60928
,,00289.498800,A1_11,31,0.61368
,,00289.501680,A1_12,23,0.60536
,,00289.301760,A1_13,122,0.81768
,,00289.498640,A1_22,22,0.60912
,,00289.302640,A1_23,130,0.81552
,,00289.329920,A1_33,41,0.78056
,,00289.305520,A1_34,164,0.8152
,,00289.500480,A1_43,26,0.6108
,,00290.465360,A3_41,6,0.0232
,,00290.476800,A3_21,21,0.09592
,,00290.447600,A3_31,20,0.1116
,,00290.428960,A3_11,18,0.12496
,,00290.431840,A3_12,26,0.13432
,,00290.432880,A3_13,46,0.13848
,,00290.431920,A3_22,31,0.1372
,,00290.431920,A3_14,44,0.13024
,,00290.444400,A3_24,44,0.1224
,,00290.436240,A3_34,26,0.1116
,,00290.471600,A3_32,30,0.08944
,,00290.440720,A3_44,45,0.12848
,,00290.439600,A3_43,46,0.12608
,,00290.722160,A3_21,13,0.07672
,,00290.722640,A3_31,12,0.07992
,,00290.722720,A3_11,10,0.0848
,,00290.719200,A3_12,17,0.08888
,,00290.715040,A3_13,29,0.10008
,,00290.718800,A3_22,19,0.08864
,,00290.718640,A3_23,6,0.08088
,,00290.713200,A3_14,25,0.09448
,,00290.711600,A3_24,29,0.09608
,,00290.714400,A3_34,14,0.09064
,,00290.720960,A3_32,13,0.0816
,,00290.712400,A3_44,32,0.1248
,,00290.714240,A3_43,33,0.12816
,,00291.108160,A2_21,7,0.1128
,,00291.197280,A2_33,6,0.01432
,,00291.332400,B4_11,5,0.02584
,,00291.322560,B4_33,10,0.06696
,,00291.324640,B4_24,22,0.07184
,,00291.324960,B4_42,7,0.03464
,,00291.321440,B4_43,12,0.06416
,,00291.321120,B4_44,5,0.0096
,,00291.268560,B6_14,6,0.03304
,,00291.609600,C1_43,9,0.03592
,,00291.432880,A4_12,12,0.13448
,,00291.425840,A4_22,7,0.19256
,,00291.715120,D1_33,5,0.03256
,,00291.717280,D1_24,12,0.0528
,,00291.717680,D1_42,13,0.05072
,,00291.420800,A4_41,10,0.36336
,,00291.412080,A4_32,59,0.62864
,,00291.904800,A4_41,5,0.13664
,,00292.137120,A4_12,6,0.15352
,,00292.150720,A4_41,5,0.1652
,,00292.624960,B3_21,12,0.07208
,,00292.624400,B3_31,26,0.08888
,,00292.617680,B3_11,11,0.06928
,,00292.581040,B3_12,24,0.1184
,,00292.633440,B3_22,8,0.02744
,,00292.650800,B3_23,15,0.05152
,,00292.612560,B3_14,33,0.09744
,,00292.642880,B3_33,17,0.06264
,,00292.622160,B3_24,18,0.0832
,,00292.629360,B3_34,23,0.07744
,,00292.622400,B3_32,30,0.08448
,,00292.633040,B3_43,25,0.07824
,,00292.633920,B3_44,21,0.07288
,,00292.618720,B3_42,34,0.09904
,,00292.145280,A4_32,43,0.52488
,,00292.690880,B6_14,5,0.03672
,,00292.956320,A2_21,7,0.02536
,,00292.914080,A2_33,6,0.04944
,,00292.780800,A2_34,8,0.18648
,,00293.260080,B6_14,6,0.03656
,,00293.572800,A5_14,9,0.03536
,,00294.438800,B6_14,6,0.03376
,,00294.424480,B6_33,5,0.13464
,,00295.022320,A2_33,6,0.01408
,,00294.920080,A2_34,6,0.12776
,,00295.052240,B6_33,5,0.3304
,,00295.556480,A1_44,8,0.1728
,,00296.039840,D1_31,10,0.08352
,,00296.027760,D1_33,7,0.03488
,,00296.030000,D1_24,11,0.03992
,,00296.030320,D1_42,17,0.08728
,,00296.036480,D1_21,12,0.12736
,,00296.199760,B6_14,6,0.03096
,,00296.763760,B4_33,5,0.01296
,,00296.762560,B4_24,6,0.01664
,,00296.764720,B4_42,6,0.01224
,,00296.760880,B4_43,7,0.01592
,,00296.917120,B6_14,5,0.0364
,,00298.034080,D3_21,6,0.01384
,,00298.025920,D3_33,8,0.04552
,,00298.035360,D3_32,8,0.01824
,,00298.009600,B6_14,10,0.08504
,,00298.457840,C1_23,11,0.03096
,,00298.452960,C1_33,18,0.054
,,00298.440000,C1_43,25,0.074
,,00298.836160,B6_14,5,0.03528
,,00299.394480,B1_33,9,0.08272
,,00300.140480,B6_14,6,0.03368
,,00300.440880,D3_44,7,0.10112
,,00300.936000,C2_14,9,0.13008
,,00300.940320,C2_34,9,0.18136
,,00300.975120,A2_33,6,0.01352
,,00300.976880,A2_34,5,0.0196
,,00301.383760,B6_14,6,0.0324
,,00302.122320,D4_14,6,0.108
,,00302.210480,D4_34,6,0.07776
,,00302.162320,B6_14,6,0.03712
,,00302.213200,D4_42,57,0.37952
,,00302.167920,D4_32,93,0.44224
,,00302.848720,B4_24,10,0.03248
,,00302.847600,B4_43,7,0.01536
,,00302.713200,D4_11,8,0.07576
,,00302.719040,B6_23,5,0.11272
,,00302.364000,D4_14,30,0.63328
,,00302.124640,D4_13,68,0.9232
,,00302.974640,D4_11,8,0.06096
,,00302.719360,D4_42,38,0.34336
,,00302.205840,D4_43,109,0.84392
,,00302.713920,D4_32,92,0.35016
,,00303.328720,A3_41,8,0.05072
,,00303.411600,A2_34,5,0.01328
,,00303.340640,A3_21,16,0.07304
,,00303.316400,A3_31,19,0.09712
,,00303.291840,A3_11,21,0.12264
,,00303.295280,A3_12,24,0.11672
,,00303.295600,A3_13,43,0.12544
,,00303.335760,A3_22,31,0.07992
,,00303.307520,A3_23,7,0.10136
,,00303.294160,A3_14,39,0.11872
,,00303.306640,A3_24,41,0.11208
,,00303.298720,A3_34,23,0.10976
,,00303.335040,A3_32,28,0.0828
,,00303.302160,A3_44,46,0.14192
,,00303.293440,A3_43,45,0.12904
,,00303.260480,C4_12,7,0.16792
,,00303.256880,C4_11,46,0.29328
,,00303.279760,C4_21,36,0.30064
,,00303.398000,C4_31,6,0.1516
,,00303.361120,D4_11,14,0.2308
,,00303.379120,D4_34,5,0.0804
,,00303.432240,B6_14,6,0.032
,,00303.780880,D4_11,7,0.08744
,,00303.373920,D4_43,65,0.58936
,,00303.939200,A6_12,5,0.02104
,,00303.940000,A6_11,5,0.01472
,,00303.940400,A6_21,7,0.01616
,,00303.939120,A6_22,6,0.01896
,,00303.997760,D4_11,13,0.40136
,,00304.147680,B6_14,5,0.0396
,,00303.364800,D4_14,39,1.04392
,,00303.362400,D4_13,74,1.04488
,,00303.370080,D4_42,93,1.03232
,,00304.073840,D4_43,29,0.3332
,,00303.362640,D4_32,215,1.03976
,,00305.103200,C1_34,5,0.02608
,,00305.108240,C1_13,6,0.04744
,,00305.102480,C1_23,10,0.05264
,,00305.089680,C1_33,21,0.0608
,,00305.076960,C1_43,30,0.08736
,,00305.341200,B6_14,6,0.03368
,,00305.697360,D1_21,20,0.14536
,,00305.697760,D1_31,12,0.05944
,,00305.686000,D1_33,7,0.0684
,,00305.688240,D1_24,12,0.0468
,,00305.688640,D1_42,10,0.0696
,,00306.630320,B6_14,5,0.0336
,,00307.350240,B6_14,6,0.03704
,,00308.058080,D1_33,5,0.01744
,,00308.060320,D1_24,12,0.04296
,,00308.026000,A4_41,5,0.02576
,,00307.917680,B4_33,5,0.0104
,,00307.917280,B4_42,5,0.00952
,,00307.914480,B4_43,7,0.01952
,,00307.913280,B4_44,5,0.00912
,,00308.075360,D1_21,20,0.15024
,,00308.068880,D1_31,13,0.08184
,,00308.060640,D1_42,13,0.09544
,,00308.038480,A4_12,7,0.1688
,,00308.047520,A4_23,5,0.17064
,,00308.019120,A4_32,27,0.21512
,,00308.037520,A4_21,8,0.1792
,,00308.036480,A4_22,9,0.1812
,,00308.743840,B6_14,5,0.03464
,,00309.536480,D1_31,11,0.07424
,,00309.458880,A2_34,6,0.0476
,,00309.537680,D1_21,19,0.118
,,00309.951600,B6_14,7,0.0312
,,00310.266320,D3_21,5,0.01168
,,00310.271040,D3_33,6,0.02192
,,00310.265440,D3_32,6,0.05872
,,00310.269520,C2_11,18,0.26384
,,00310.301280,C2_12,6,0.11352
,,00310.265040,C2_14,26,0.31336
,,00310.555600,A3_41,6,0.07352
,,00310.530720,A3_31,20,0.10944
,,00310.517520,A3_12,25,0.12712
,,00310.521440,A3_34,21,0.1224
,,00310.557280,A3_32,27,0.08696
,,00310.567280,A5_14,6,0.04328
,,00310.541520,A5_13,19,0.08792
,,00310.538000,A5_21,9,0.05232
,,00310.537120,A5_41,5,0.0664
,,00310.582960,B6_44,8,0.05888
,,00310.275520,C2_34,21,0.39544
,,00310.561440,A3_21,18,0.09872
,,00310.514800,A3_11,22,0.14
,,00310.518560,A3_13,46,0.14568
,,00310.517280,A3_22,35,0.13384
,,00310.560160,A3_23,6,0.09352
,,00310.517440,A3_14,44,0.13736
,,00310.529280,A3_24,43,0.12896
,,00310.524720,A3_44,47,0.14944
,,00310.516640,A3_43,48,0.14928
,,00311.437920,B6_14,6,0.03104
,,00312.028560,B4_33,5,0.01304
,,00312.024800,B4_34,5,0.01448
,,00312.027280,B4_24,5,0.02032
,,00312.028880,B4_42,5,0.0128
,,00312.025840,B4_43,8,0.02024
,,00312.303120,B6_14,6,0.03368
,,00312.433120,B6_23,6,0.07128
,,00312.626480,C1_23,8,0.03672
,,00312.619200,C1_33,19,0.05296
,,00312.605120,C1_43,25,0.07608
,,00313.166560,C3_24,34,0.16976
,,00313.144320,B6_33,5,0.12368
,,00313.341280,D1_21,18,0.24312
,,00313.436560,D1_31,15,0.0916
,,00313.424960,D1_33,5,0.0112
,,00313.426480,D1_24,16,0.05768
,,00313.427520,D1_42,10,0.0872
,,00313.769840,B4_33,5,0.01288
,,00313.769040,B4_24,7,0.0172
,,00313.770560,B4_42,6,0.0128
,,00313.768000,B4_43,6,0.01432
,,00314.213040,B6_14,5,0.03056
,,00314.541520,A2_34,7,0.03368
,,00315.127840,A6_11,5,0.01632
,,00315.128720,A6_21,6,0.014
,,00315.067040,A6_22,8,0.07784
,,00315.308960,B6_14,5,0.03472
,,00315.870720,D1_24,7,0.01664
,,00316.408400,B6_14,5,0.03152
,,00317.269040,A2_34,8,0.0308
,,00317.188480,A5_14,5,0.02376
,,00317.239120,B6_14,7,0.09592
,,00317.949280,A4_12,5,0.03656
,,00317.932560,A4_32,24,0.08816
,,00317.950160,A4_21,6,0.01576
,,00317.939600,A4_41,7,0.06984
,,00318.122960,A4_32,24,0.20104
,,00318.114000,A4_21,6,0.19584
,,00318.260640,A4_41,6,0.05688
,,00318.500880,B6_14,5,0.03384
,,00318.682400,D6_44,66,0.3756
,,00319.252480,C1_23,8,0.04112
,,00319.247840,C1_33,18,0.05448
,,00319.254720,C1_34,6,0.03176
,,00319.235840,C1_43,22,0.06216
,,00319.181520,B3_21,13,0.05144
,,00319.183120,B3_31,28,0.214
,,00319.185200,B3_11,5,0.04984
,,00319.182560,B3_12,17,0.0552
,,00319.177120,B3_23,16,0.18136
,,00319.176960,B3_33,20,0.05888
,,00319.175760,B3_24,15,0.05008
,,00319.345280,B3_24,8,0.05384
,,00319.176400,B3_34,22,0.06688
,,00319.177200,B3_32,24,0.06352
,,00319.174400,B3_43,36,0.19392
,,00319.101120,B3_44,22,0.1316
,,00319.176400,B3_42,36,0.21768
,,00319.383040,C3_24,48,0.26504
,,00319.175360,B3_14,58,0.23304
,,00319.836800,D1_24,5,0.0144
,,00319.758640,B4_33,14,0.0352
,,00319.754720,B4_34,6,0.01456
,,00319.757680,B4_24,19,0.06424
,,00319.758400,B4_42,10,0.026
,,00319.755280,B4_43,13,0.03688
,,00319.754960,B4_44,5,0.01288
,,00319.778560,B4_21,5,0.03552
,,00320.015760,B6_14,5,0.03
,,00320.176960,B6_33,5,0.06872
,,00320.427920,C4_12,10,0.19016
,,00320.414880,C4_21,18,0.142
,,00320.421760,C4_31,9,0.13376
,,00320.850320,A3_41,8,0.04744
,,00320.383680,C4_11,49,0.28424
,,00320.657280,C4_21,6,0.07024
,,00320.848880,B6_14,6,0.0348
,,00320.877840,A3_21,23,0.12288
,,00320.847920,A3_31,23,0.15904
,,00320.830400,A3_11,22,0.164
,,00320.830560,A3_12,32,0.17352
,,00320.834160,A3_13,51,0.1684
,,00320.839520,A3_22,41,0.16584
,,00320.853600,A3_23,9,0.13
,,00320.833520,A3_14,46,0.16336
,,00320.873760,A3_33,5,0.10056
,,00320.844240,A3_24,52,0.16264
,,00320.836960,A3_34,25,0.14776
,,00320.874080,A3_32,30,0.11704
,,00320.849520,A3_44,51,0.15384
,,00320.832000,A3_43,51,0.176
,,00320.837600,C4_21,41,0.3484
,,00320.840400,C4_31,10,0.32704
,,00321.326000,C4_11,62,0.55792
,,00321.654800,B6_14,5,0.03744
,,00322.354480,C2_34,11,0.20736
,,00322.035520,C4_11,52,0.466
,,00322.641760,C4_11,18,0.09776
,,00322.925760,C4_11,10,0.08896
,,00322.920000,A6_12,7,0.03256
,,00322.920640,A6_11,8,0.03496
,,00322.920800,A6_21,14,0.04664
,,00322.919360,A6_22,11,0.14464
,,00322.866480,B6_14,20,0.1412
,,00323.251920,C1_33,6,0.01568
,,00323.267760,A6_12,28,0.09144
,,00323.263600,A6_11,25,0.09824
,,00323.266160,A6_42,17,0.08968
,,00323.296480,A6_43,16,0.05848
,,00323.274960,A6_32,7,0.07856
,,00323.263440,A6_21,35,0.09544
,,00323.277360,A6_31,18,0.08032
,,00323.255760,A6_22,34,0.11016
,,00324.079440,A1_44,6,0.06208
,,00324.777920,D1_24,10,0.02568
,,00324.677200,B6_14,7,0.05904
,,00324.792480,D1_21,19,0.1548
,,00324.789360,D1_31,18,0.15872
,,00325.689680,B6_14,6,0.11488
,,00326.306320,B4_11,7,0.0352
,,00326.287760,B4_33,21,0.05664
,,00326.283360,B4_34,9,0.0256
,,00326.285760,B4_24,25,0.07336
,,00326.287520,B4_42,18,0.05024
,,00326.284320,B4_43,23,0.08512
,,00326.282880,B4_44,6,0.01608
,,00326.287600,B4_21,7,0.06296
,,00326.452000,A5_14,9,0.09312
,,00326.418880,A5_13,11,0.07608
,,00326.404800,A5_21,11,0.07272
,,00326.415040,A5_41,7,0.06192
,,00326.829120,D1_24,6,0.01456
,,00326.556480,A2_21,42,0.11992
,,00326.558000,A2_11,42,0.18872
,,00326.560400,A2_12,13,0.09368
,,00326.559520,A2_13,34,0.10264
,,00326.561440,A2_14,32,0.09368
,,00326.559680,A2_33,40,0.1052
,,00326.486080,A2_34,44,0.25472
,,00326.559600,A2_32,38,0.1092
,,00326.562240,A2_43,23,0.09152
,,00326.562320,A2_44,27,0.09248
,,00326.559680,A2_42,25,0.10296
,,00326.826880,D1_33,7,0.0752
,,00326.829440,D1_42,14,0.08112
,,00327.645840,B6_14,5,0.02936
,,00328.102720,A3_23,8,0.04176
,,00328.112480,A3_41,8,0.11936
,,00328.127840,A3_21,21,0.11968
,,00328.100480,A3_31,24,0.1372
,,00328.078720,A3_11,19,0.15904
,,00328.081120,A3_12,34,0.15864
,,00328.082560,A3_13,57,0.1724
,,00328.081760,A3_22,40,0.16008
,,00328.083520,A3_14,48,0.1504
,,00328.121600,A3_33,7,0.0736
,,00328.090640,A3_24,56,0.15952
,,00328.086320,A3_34,26,0.13784
,,00328.122160,A3_32,36,0.12048
,,00328.090160,A3_44,56,0.15584
,,00328.090000,A3_43,54,0.15944
,,00328.773760,C2_11,6,0.0748
,,00328.771600,C2_12,9,0.07192
,,00328.772320,C2_14,14,0.12904
,,00328.781440,C2_34,11,0.24008
,,00329.191520,B6_14,6,0.04384
,,00329.728560,D3_21,5,0.01152
,,00329.732320,D3_33,7,0.02384
,,00329.730880,D3_32,5,0.02456
,,00331.277520,C1_23,9,0.0492
,,00331.266480,C1_33,27,0.07328
,,00331.255280,C1_43,27,0.08896
,,00331.529440,C1_43,6,0.03488
,,00332.462960,B4_33,6,0.01584
,,00332.461120,B4_24,5,0.01536
,,00332.463120,B4_42,7,0.01608
,,00332.459760,B4_43,10,0.02728
,,00332.400560,B6_14,5,0.03368
,,00332.761120,A6_12,28,0.10008
,,00332.760960,A6_11,27,0.09936
,,00332.782000,A6_42,21,0.07768
,,00332.785760,A6_43,18,0.08104
,,00332.786080,A6_32,13,0.05792
,,00332.760960,A6_21,39,0.10248
,,00332.766080,A6_31,22,0.08888
,,00332.760160,A6_22,37,0.1044
,,00333.054720,B6_14,5,0.03136
,,00333.239760,A2_33,7,0.09944
,,00333.320000,A2_34,5,0.05
,,00333.277760,B6_14,5,0.0308
,,00333.323840,A2_21,11,0.084
,,00333.327360,A2_11,12,0.07872
,,00333.677520,D3_21,8,0.04376
,,00333.678240,D3_23,5,0.034
,,00333.678960,D3_32,6,0.0784
,,00333.775680,B6_33,5,0.1344
,,00334.872880,B4_42,10,0.02656
,,00334.869600,B4_43,10,0.02912
,,00334.870160,B4_44,5,0.0172
,,00334.724240,B6_14,6,0.03248
,,00335.119360,A2_21,8,0.0232
,,00335.026560,A2_33,7,0.10392
,,00335.026080,A2_34,6,0.10288
,,00334.883280,B4_11,5,0.0188
,,00334.873440,B4_33,11,0.04008
,,00334.872240,B4_24,14,0.04168
,,00335.215360,D1_21,10,0.1152
,,00335.212000,D1_31,9,0.1184
,,00335.295200,B6_14,6,0.1272
,,00335.984720,D5_43,21,0.212
,,00335.984160,D5_22,52,0.32856
,,00336.362000,B6_14,5,0.03488
,,00336.585200,D4_32,6,0.02864
,,00336.483680,D4_13,8,0.22976
,,00337.423440,B4_33,6,0.01568
,,00337.419200,B4_34,5,0.01376
,,00337.420960,B4_24,11,0.0284
,,00337.423040,B4_42,8,0.02016
,,00337.420000,B4_43,8,0.02544
,,00337.605840,B6_14,6,0.03472
,,00337.899280,B3_21,11,0.0624
,,00337.894480,B3_31,30,0.11136
,,00337.894240,B3_11,6,0.06256
,,00337.892240,B3_12,23,0.07736
,,00337.898720,B3_22,6,0.03328
,,00337.923120,B3_23,9,0.04128
,,00337.835200,B3_14,25,0.12896
,,00337.916800,B3_33,21,0.05768
,,00337.895680,B3_24,13,0.06584
,,00337.902800,B3_34,19,0.06384
,,00337.898080,B3_32,29,0.07744
,,00337.899920,B3_43,28,0.10056
,,00337.904480,B3_44,16,0.0616
,,00337.896480,B3_42,31,0.1044
,,00337.802320,B6_33,5,0.17064
,,00338.406640,A2_21,5,0.01512
,,00338.403360,A2_33,6,0.01472
,,00338.405120,A2_34,5,0.02552
,,00338.688160,A5_14,8,0.03816
,,00338.648640,B6_14,7,0.06344
,,00339.213760,A3_41,7,0.02944
,,00339.235120,A3_23,7,0.03248
,,00339.383600,B4_42,6,0.014
,,00339.379920,B4_43,7,0.02
,,00339.236720,B6_14,5,0.02848
,,00339.361360,A3_41,12,0.27592
,,00339.238720,A3_21,32,0.41016
,,00339.208560,A3_31,34,0.44064
,,00339.191040,A3_11,34,0.45824
,,00339.199200,A3_34,44,0.4508
,,00339.194640,A3_12,56,0.45832
,,00339.195440,A3_13,79,0.46352
,,00339.783200,A3_13,8,0.0212
,,00339.201040,A3_22,64,0.45696
,,00339.785280,A3_22,5,0.0116
,,00339.388800,A3_23,13,0.26352
,,00339.196000,A3_14,70,0.45952
,,00339.788640,A3_14,5,0.01056
,,00339.210960,A3_24,78,0.44832
,,00339.789360,A3_24,6,0.01592
,,00339.209200,A3_32,54,0.444
,,00339.202240,A3_44,102,0.45872
,,00339.785520,A3_44,7,0.016
,,00339.202640,A3_43,96,0.45408
,,00339.784000,A3_43,9,0.02704
,,00339.710240,A6_12,6,0.02248
,,00339.710720,A6_11,6,0.0228
,,00339.711040,A6_21,10,0.02496
,,00339.709600,A6_22,9,0.0272
,,00340.166000,B6_14,5,0.03224
,,00340.121600,C3_24,36,0.31688
,,00341.266880,C1_23,8,0.04736
,,00341.255280,C1_33,22,0.06032
,,00341.244640,C1_43,26,0.09176
,,00341.512160,B6_14,5,0.02888
,,00341.734320,A4_22,7,0.14448
,,00341.977920,D1_21,5,0.0116
,,00341.915600,A2_34,5,0.01144
,,00341.719280,A4_32,37,0.302
,,00341.734000,A4_21,11,0.26504
,,00341.726640,A4_41,6,0.24888
,,00342.193920,D3_21,23,0.12472
,,00342.254400,D3_23,12,0.056
,,00342.249440,D3_33,15,0.05856
,,00342.252960,D3_34,11,0.06592
,,00342.195360,D3_32,15,0.10976
,,00342.138480,A4_12,6,0.1496
,,00342.393200,D1_33,5,0.01064
,,00342.395280,D1_24,5,0.014
,,00342.334080,D3_11,5,0.13832
,,00342.132080,A4_21,8,0.41312
,,00342.128240,A4_41,9,0.316
,,00342.879920,B4_43,6,0.01376
,,00342.722640,B6_14,6,0.0312
,,00343.101280,B1_33,13,0.0344
,,00343.072960,B1_32,10,0.05648
,,00342.123200,A4_32,68,0.9216
,,00343.537440,A1_44,6,0.11104
,,00343.544400,B6_14,5,0.03144
,,00344.418320,A2_34,6,0.01792
,,00344.512560,B4_33,5,0.01152
,,00344.510800,B4_24,6,0.0156
,,00344.513120,B4_42,7,0.01544
,,00344.509360,B4_43,9,0.02296
,,00344.499360,B6_14,6,0.03296
,,00344.796880,D1_42,5,0.01024
,,00345.117840,A5_14,5,0.01784
,,00345.017760,A6_12,19,0.07216
,,00345.017440,A6_11,19,0.07128
,,00345.022560,A6_42,16,0.0644
,,00345.036720,A6_43,6,0.03352
,,00345.031840,A6_32,5,0.01512
,,00345.017600,A6_21,27,0.07296
,,00345.022240,A6_31,16,0.0624
,,00345.016960,A6_22,27,0.07432
,,00345.432080,B6_14,5,0.02792
,,00346.084960,A1_44,12,0.34128
,,00346.300800,D3_32,6,0.1604
,,00346.404160,B4_33,22,0.07856
,,00346.399360,B4_34,5,0.0108
,,00346.403280,B4_24,23,0.08456
,,00346.405200,B4_42,14,0.074
,,00346.401600,B4_43,25,0.08872
,,00346.404800,B4_21,6,0.06024
,,00346.610480,B6_14,5,0.03024
,,00346.891840,D3_11,6,0.09888
,,00347.099200,D3_11,7,0.07224
,,00347.525440,B6_14,5,0.03352
,,00347.587680,B6_33,5,0.18016
,,00347.812720,D3_11,8,0.16176
,,00348.247120,D1_24,5,0.01088
,,00348.364160,B6_14,5,0.03584
,,00348.638080,D3_11,10,0.17128
,,00348.573520,D5_43,23,0.25728
,,00348.573440,D5_22,51,0.258
,,00348.989440,A2_21,12,0.03952
,,00348.999600,A2_11,6,0.02288
,,00349.001120,A2_13,8,0.02144
,,00349.001920,A2_14,10,0.02728
,,00348.994320,A2_33,12,0.0316
,,00349.000480,A2_24,6,0.0232
,,00348.990640,A2_34,15,0.07536
,,00348.992160,A2_32,9,0.02728
,,00349.332480,B4_33,5,0.00992
,,00349.329600,B4_34,5,0.01056
,,00349.330640,B4_43,6,0.01752
,,00349.261680,B6_14,5,0.03384
,,00349.454560,D3_11,10,0.16056
,,00350.083920,B6_14,5,0.03544
,,00350.293920,D3_11,8,0.06504
,,00350.407920,D4_13,6,0.14944
,,00350.594240,A1_41,27,0.0956
,,00350.591120,A1_31,17,0.08792
,,00350.595040,A1_12,7,0.0852
,,00350.594160,A1_22,11,0.07912
,,00350.599360,A1_43,10,0.08184
,,00350.654000,A2_21,5,0.01128
,,00350.652320,A2_11,6,0.01296
,,00350.652080,A2_13,7,0.01776
,,00350.657360,A2_14,6,0.0132
,,00350.655040,A2_33,5,0.01384
,,00350.658800,A2_34,5,0.0108
,,00350.654160,A2_32,5,0.01048
,,00350.996560,D1_21,5,0.03528
,,00350.800160,A1_14,7,0.14256
,,00351.060240,B6_14,7,0.03792
,,00350.807440,A1_41,57,0.47984
,,00350.541760,A1_21,134,0.74432
,,00350.805360,A1_31,33,0.47496
,,00350.582080,A1_11,41,0.69696
,,00350.804480,A1_12,14,0.4024
,,00350.595120,A1_13,101,0.69288
,,00350.802800,A1_22,19,0.47392
,,00350.593680,A1_23,116,0.69088
,,00350.597360,A1_33,38,0.68136
,,00350.595360,A1_34,137,0.704
,,00350.805760,A1_43,23,0.4748
,,00351.147600,C2_12,7,0.156
,,00351.148240,C2_14,17,0.16464
,,00351.156560,C2_34,7,0.14648
,,00351.295920,D3_11,13,0.2092
,,00351.501280,B3_31,11,0.04256
,,00351.495600,B3_11,8,0.05352
,,00351.452720,B3_12,21,0.1
,,00351.493200,B3_14,16,0.04152
,,00351.500240,B3_32,8,0.03112
,,00351.501920,B3_43,10,0.06456
,,00351.496000,B3_42,9,0.0532
,,00351.765360,B3_43,5,0.01152
,,00352.335440,B6_14,6,0.03112
,,00352.493200,A2_21,6,0.01328
,,00352.494320,A2_11,6,0.01224
,,00352.499040,A2_34,5,0.01288
,,00352.227040,D3_11,10,0.24512
,,00353.081040,D1_24,6,0.03216
,,00353.065760,A6_12,26,0.07928
,,00353.064720,A6_11,25,0.076
,,00353.085520,A6_42,17,0.05368
,,00353.088720,A6_43,7,0.04352
,,00353.084640,A6_32,7,0.05408
,,00353.065360,A6_21,30,0.08032
,,00353.070080,A6_31,23,0.0724
,,00353.061520,A6_22,32,0.09048
,,00353.620560,C1_33,5,0.0128
,,00353.253280,D3_11,11,0.21656
,,00353.603920,B4_24,5,0.01384
,,00353.601520,B4_43,7,0.01656
,,00353.454560,B6_14,5,0.03128
,,00353.742560,D3_21,8,0.024
,,00353.743680,D3_23,5,0.02128
,,00353.743520,D3_32,7,0.06208
,,00354.486560,A2_34,6,0.02936
,,00354.766080,B6_14,5,0.03128
,,00355.003280,A3_41,7,0.08872
,,00355.012720,A3_21,19,0.07536
,,00355.011440,A3_31,14,0.07816
,,00354.961280,A3_11,17,0.12504
,,00354.961360,A3_12,26,0.11736
,,00354.965040,A3_13,43,0.12424
,,00355.009200,A3_22,27,0.0768
,,00354.977520,A3_23,8,0.05056
,,00354.964160,A3_14,40,0.1268
,,00354.974080,A3_24,39,0.11288
